,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125,PC126,PC127,PC128,PC129,PC130,PC131,PC132,PC133,PC134,PC135,PC136,PC137,PC138,PC139,PC140,PC141,PC142,PC143,PC144,PC145,PC146,PC147,PC148,PC149,PC150,PC151,PC152,PC153,PC154,PC155,PC156,PC157,PC158,PC159,PC160,PC161,PC162,PC163,PC164,PC165,Class
GSM153091,6.67815299,3.416838708,-0.852407331,-0.633616667,-1.340712442,-0.434053046,0.128463185,-1.0263411,-0.200406224,-0.365500238,-0.977527113,1.286980188,0.270696961,1.156939195,1.017810387,-0.936272066,1.239466049,-0.678987941,0.019968155,0.720283349,0.461817707,-0.586877219,0.917173851,0.513319275,0.234590194,-0.673277348,-0.659227329,0.248492005,0.977201683,-0.210796016,-0.507994149,0.272860049,0.36662068,0.029518188,0.686296088,1.223998163,0.724639476,0.606123887,1.124548778,0.953474377,-0.194733194,0.605411208,0.163823615,0.130903065,1.306278931,-0.004986055,-0.504388254,0.78337098,-0.445231977,-0.068553556,-1.213582713,-0.29343604,0.240602122,0.467148932,-0.099974091,-0.015725386,-1.129332407,-0.906159942,-0.703256457,-0.500308311,-0.050754803,0.240934323,0.141431435,0.636594021,0.170145835,0.942066758,-0.982065796,-0.389679867,0.239100381,0.071377175,0.429531429,-0.066761487,0.119919365,0.776247383,0.482573942,-0.432632946,0.025015951,0.496658667,-0.876195598,0.893166856,-0.052256545,-0.340315662,0.593359675,0.177102221,-0.549781731,0.593946836,0.393409694,0.378116083,-0.198926352,0.089527848,0.324665667,-0.803887681,-0.104268548,-0.702620643,0.086589806,-0.571573664,-0.61508353,0.576276198,0.405197179,-0.391203892,0.069775186,-0.341385604,0.474821838,-1.428918347,0.582808725,-0.387781018,0.847958844,-0.069846146,-0.062217958,-0.584858056,-0.464146648,-0.65310747,-0.217528284,-0.631697138,-0.350802715,0.515591065,-0.678534842,-0.412545532,0.122458715,-0.002259811,-0.06910746,0.230951401,-0.446206314,-0.114916818,0.026753299,0.086682866,-0.439535486,-0.257901649,0.201348463,-0.836642424,-0.913403819,-0.200462589,-0.52579528,0.320009206,0.48425414,0.150495802,0.208117433,0.343488904,0.097714459,-0.54468583,-0.094655006,-0.178074361,-0.502519511,0.093438731,-0.100229758,0.532825669,0.164449107,0.102367548,-0.457344166,-0.013559841,-0.311994434,-0.873865626,0.120827357,-0.102982984,0.009334515,-0.410501564,0.240431692,0.710224664,-0.33513898,0.376815374,0.375243795,0.023649051,0.217373613,-0.142646258,1.55E-15,Tumor
GSM153092,1.892519165,2.569992943,-0.747448541,0.420209851,-2.101827243,0.136340614,1.144446477,-0.947047111,-0.575277602,-2.227823419,-0.868815852,1.295149598,0.505264405,0.817081268,1.525120293,-0.124466407,1.354136278,0.368339014,0.043802212,1.522397297,0.416830694,0.266136066,-0.803516484,0.060126865,-0.347944407,0.844984184,0.803540878,0.819420017,-0.191441125,-1.298880305,-1.31781006,0.388942549,-0.15777744,0.779548171,-0.226219863,0.866293342,0.090171807,0.306422095,-0.293546545,-0.570683512,0.347288714,0.184856786,-0.455409636,-0.124783143,-0.420974087,0.915776389,-0.725612682,-1.233350969,-0.586647848,-0.439384182,-0.883144637,-0.167341612,0.703170856,-1.225220383,0.523861636,-0.818779454,0.762086581,-1.157238908,0.562197926,0.670316011,0.277796638,0.420044553,0.647664543,0.633388019,-0.049758182,-0.795510537,0.228451309,-0.274791417,-0.282598476,0.072934649,0.091069768,-0.184109209,-0.082813052,0.244330078,-0.257251207,-0.65782805,-0.266243744,0.096660976,-0.20672713,0.409226972,-0.542801548,0.143502965,0.139621205,1.008360909,0.421997053,-0.053312878,0.594064193,0.522009465,0.641670918,0.038406052,-0.587678651,0.389505632,0.043802084,-0.843287578,1.16184698,0.240130504,-0.24951485,-0.755734729,0.02498831,-0.348084839,-0.137100748,0.087373268,0.005358909,-0.386917324,0.624618419,0.970549882,0.500591178,0.16232692,-0.10468894,0.174071869,0.020188973,-0.140657863,0.346236642,-0.127483034,0.310948662,0.285476841,-0.237402864,0.917591494,0.707524194,-0.063405456,-0.33604704,1.311684265,-0.034705175,0.330567995,-0.637216932,0.679865166,-0.009261088,-0.348358517,-0.03481607,-0.038253086,-0.049705853,-0.204380416,-0.668063908,0.181891492,-1.051764167,0.387477926,0.055341332,-0.132452492,0.385531566,0.335668565,0.22774059,0.504615056,0.722560066,0.358919884,-0.118377018,0.09238696,-0.012772999,-0.861572979,0.161616054,0.15558049,0.09924278,0.550780563,-0.235851688,-0.120155611,-0.249499387,-0.546628445,-0.02142561,0.085599869,-0.125085814,-0.238200752,-0.057288966,-0.491408751,0.022157406,-0.342872327,-5.63E-16,Tumor
GSM153093,-10.01271306,0.340286379,1.71048829,1.448945936,2.173192292,-1.724421935,1.291934999,-0.726192138,-0.388234124,-1.867816554,0.86663503,1.767509722,0.778824643,-0.582955598,-0.175927545,0.326393888,-0.417428459,0.878418503,0.134670486,-3.712558289,-0.429114829,1.910866815,1.495244914,-0.581230691,0.160952181,0.27055344,-0.571069705,-0.682488838,1.922310119,0.748401258,1.358979426,-0.079516003,-1.269343988,-2.876862461,-0.778063162,0.786905483,-1.133636862,0.716254311,-0.580306744,-1.38903852,0.555322965,-0.487228788,-0.595509688,-0.758882729,-0.092874233,0.009309508,-0.403478807,0.100057188,-0.022043844,-0.337392261,0.585031787,-1.940189263,0.230780588,-0.050929248,-0.640373119,0.553168726,-0.762742399,-0.85676627,0.04264431,1.588216037,0.874057599,0.238905252,0.599971226,0.357684902,-0.459948658,-0.03901046,0.472970964,0.462330187,0.199439352,-0.03181438,0.404160604,1.089954951,0.29785302,-0.834910631,-0.071090212,0.01441778,0.241202524,-1.390864575,0.429260674,1.307093103,-0.905587251,-0.632203284,1.042197443,-0.360747627,0.288622134,-0.404882902,0.91209366,0.20187502,-0.439844791,0.331866614,-0.687273627,-0.095623098,-0.096993084,0.266655647,-0.145440294,1.424423996,0.612349393,-0.294188439,-0.322112036,-0.652072778,-0.02218759,0.147175872,-0.183954804,-1.846661044,0.538903995,-0.138413919,0.080291714,0.164578162,-0.409755084,-0.611830722,0.467796497,-0.296451449,-0.466188434,0.089877899,0.214092772,0.472026399,-0.17372072,0.695793432,-0.690512493,0.086713698,0.833749635,-0.35514197,-0.699446225,-0.101730791,-0.458214627,-0.308495525,0.464112037,0.111805018,0.056477216,0.304651151,-0.016411094,0.146932782,-0.191829375,0.201241871,0.094415135,-0.326029447,-0.716806842,-0.25114193,-0.557804737,-0.027218389,0.155506564,0.354351505,-0.214962308,-0.273101724,0.582448916,-0.063360014,-0.277436208,0.175622562,0.561198911,0.046884303,-0.017468063,0.069177484,0.002885121,0.093298805,-0.193943354,-0.183958678,-0.422783531,0.272609372,0.0349904,0.305850859,-0.166603185,-0.057304028,-0.047238728,0.035427064,1.46E-15,Tumor
GSM153094,5.90829367,3.027287577,-0.153282994,-1.254134318,-2.199065553,0.346863579,-0.573955326,-2.358896135,-0.168682135,1.708446205,-1.312147404,0.647371661,-0.52677622,1.133208532,1.246326678,-0.997367903,1.708823019,-0.481648136,0.254616713,-1.143001019,-0.134603394,0.792589417,0.243817618,-0.147708997,2.09636655,1.211349936,-1.211143732,-0.623423175,-0.434739364,-0.036608129,-0.974176565,-0.531703011,1.182545213,-0.626193797,-0.2843739,-1.600543747,0.302498881,0.99766308,-1.03086086,-0.339429313,-0.144134161,-0.37265181,-0.802478266,1.690770941,0.538468131,0.659529017,0.255658931,-0.010513793,0.018832279,0.227552489,0.079324068,0.406271366,-0.591194766,-0.469358417,-0.625684786,1.062968539,-0.729066873,-0.032271404,0.06305926,-0.278822376,0.137378435,-0.183769939,-0.73735377,-0.043222264,0.194916188,-0.91765027,0.666823058,0.369903023,0.361120853,-0.072716622,-0.625157261,1.042522399,-0.421767585,-0.42275938,-0.143531625,-0.08949322,-0.10791162,0.353164164,0.256161571,0.818205572,0.220408306,1.203031427,-0.155614059,0.271002079,-0.256308837,-0.252120061,0.335434318,0.964090204,0.431596405,-0.4055626,0.911869926,0.507245465,-0.454269377,0.700374989,0.244339689,0.351140085,0.203624303,-0.701293686,-0.319788437,-0.04158592,1.753524582,1.083293907,0.2107795,-0.255394416,-0.593658302,0.31714287,0.316715661,0.013318969,-0.824037581,-0.03035134,0.66230971,-1.07868654,0.355546959,1.162243466,0.48307819,0.476747837,0.557906713,-0.02142135,0.349200415,-0.785769016,0.243673459,0.283161537,-0.545797786,-0.161297869,0.251484466,0.563432207,0.245697111,-0.046211481,0.023587272,0.565498729,0.132021564,-0.837291238,0.15464027,0.451108994,0.232899364,0.259472051,-0.106350553,-0.428372213,-0.253987743,0.406749876,0.135978523,-0.219413426,-0.020994106,-0.697792746,-0.058976578,0.375152147,0.350863562,-0.657296846,-0.409644574,-0.191387074,-0.215035264,-0.243216649,0.102110441,-0.196658205,0.540908208,0.39020613,0.334080273,0.217718281,0.223825275,-0.136735781,-0.050865741,0.126373625,0.173756981,0.087796214,6.14E-16,Tumor
GSM153095,2.544286967,5.569859553,2.570878613,-0.986780701,-4.144175443,1.461069332,-5.193638903,-2.630300013,-2.419993373,4.966660944,-0.780919539,-5.667125253,3.098536439,-0.346342161,-4.895325703,3.876025523,2.360315578,-0.722921456,-3.062890592,-3.262344849,1.31000879,1.878682764,-1.116747075,-1.622772746,0.353463948,0.503747019,-0.772843789,0.636022755,-2.337983715,0.138976503,0.499678477,-1.876831806,-0.566921606,-0.472799393,-0.192316412,-1.801599897,-1.420063688,-0.721250793,-1.371032153,1.409755158,1.822019739,0.731164963,-0.247371686,-1.322218031,0.367652292,0.27283217,-1.902473905,-0.612089259,-0.887165532,1.378103186,-0.600230696,0.281841166,-0.250704359,-1.008611428,1.730873568,-1.392905428,0.144308015,0.309236169,-0.01758993,0.311246928,0.143245288,-0.579211557,1.55726112,-0.735721838,0.633717502,1.297187788,-0.272220041,-0.628520103,-0.282291213,0.359547805,1.137906531,0.614370281,0.461284529,0.846504334,-0.639880676,0.042886356,0.249327186,0.059232316,0.668421551,-0.062955812,-0.54272616,-0.14691026,-0.139882325,-0.139147439,-0.140996741,-0.795560378,1.146342187,-0.34609243,-0.14646183,-0.32294262,-0.937753009,0.277948084,0.221857506,0.34961482,0.347162193,0.345870663,-0.572967132,-0.280951393,-0.193857246,-0.096740104,-0.091495852,0.237228034,0.267719787,0.173973099,0.372976515,0.028482669,0.189927263,-0.652153839,-0.216380663,0.091277632,-0.000646793,0.462733572,0.043835272,0.330389186,-0.510191776,0.516082999,-0.408147702,-0.075466834,-0.22303638,0.096168233,-0.319718569,0.102798155,0.230653899,0.082285167,0.118995625,-0.018316972,-0.075566906,-0.213443839,0.142460688,-0.161706471,0.112909575,0.382072425,0.184128436,0.124649813,-0.099401558,-0.119453455,0.498704909,-0.173106074,-0.025085264,-0.486370438,-0.263766083,0.057608401,-0.046244726,-0.230188918,0.142048122,0.050247657,-0.062327441,-0.131908263,-0.045064382,-0.168514493,-0.058229967,0.005084621,-0.083448028,-0.29405876,0.109652534,0.16798121,-0.076884927,0.088178377,0.01406859,0.042205367,0.164782709,0.120272353,0.037003795,-0.142723783,-1.02E-15,Tumor
GSM153096,3.749862617,3.164801201,-0.183070052,-3.533717039,-0.866809422,-1.349485018,0.08888088,-1.600592786,-0.105797037,2.044748978,0.116651104,1.666631235,-0.382998634,0.63298482,-0.061586265,0.071832442,0.120893019,0.913650024,0.302835825,-1.429851625,-0.675297748,0.245188739,-0.16839171,-1.587797825,0.696014274,0.535492859,-1.039296818,-0.481346443,0.48740595,-0.669442541,-0.495361753,0.93776114,-0.381478849,-0.244676465,0.173172775,-0.250603405,0.680992456,1.015616929,0.974054315,0.927107636,-0.155152587,0.1219201,-0.510162901,0.18998554,0.183453141,-0.18289511,0.127991015,-0.495941812,0.309879362,0.130145655,0.1794376,0.460984199,0.082568637,0.568541964,0.292789046,0.614576155,1.18779663,0.773639074,-0.18803603,0.007340617,0.677637812,-0.35849183,-0.667556502,-0.134737551,0.697807733,0.732039347,-0.32700967,0.564109633,0.461627992,0.056143707,-0.528749171,0.058030445,0.349536398,-0.593937187,0.716239833,0.517224783,0.523477519,-0.311145799,-0.14087962,0.486679645,-0.345930943,1.445382519,-0.027688171,-0.037872263,-0.294512721,0.196800435,0.370914677,0.691624462,0.251021642,0.026307859,0.147642109,1.01024267,-0.023593631,-0.899231828,0.514879996,-0.110010894,-0.018939629,-0.420223024,0.24540144,-0.410351086,0.551088065,-1.280511254,-0.299301347,0.731111012,0.766994369,-0.210037985,-0.457954582,-0.873619252,-0.365829375,-0.363509194,-0.64760504,-0.413073211,0.9232451,0.54834682,0.323522833,-0.245631888,-0.624360668,-0.524518953,-0.458949063,0.015669485,-0.012331228,0.768033776,-0.374162,-0.48071757,0.563969904,-0.319143847,0.068839333,0.022978201,0.127816442,0.905597167,0.39238199,0.335016305,-0.540467813,0.335742795,0.401207836,-0.868628412,0.270001452,0.706377935,0.309197043,-0.441865722,0.719996943,-0.01245411,-0.047027743,0.206599273,-0.514249566,0.349898478,-0.34742977,0.34935403,-0.099961359,0.317306188,-0.244705136,0.42423964,-0.586325696,0.202759505,0.038744543,-0.240625373,0.027535167,-0.021177093,0.088441432,0.18529956,-0.098636493,0.063926938,-0.566952658,0.045678372,7.60E-16,Tumor
GSM153097,6.883832486,2.642100337,-0.496454943,-1.796475705,-0.695544973,-0.90829877,0.180942259,-0.700952355,1.319573975,2.00570522,-0.029352185,0.402429755,-0.39854281,1.37435403,0.547427759,-1.022443768,-0.04488539,0.340338184,0.52746768,0.229798077,0.588461169,-0.035193363,-0.146525341,0.81275342,-0.274093912,0.214841503,-0.448071497,0.895935552,-0.2978245,0.9720241,0.264945664,0.237012949,-0.258463542,-0.60577165,-0.481081307,0.19806054,0.647055905,-2.262501176,-0.197096926,-0.601290303,0.540573053,1.022750587,-2.410015944,0.223351336,-0.165466127,-0.68311976,0.213493448,0.235133592,0.065390377,-0.433223439,-0.978526987,-1.462877907,0.252096804,-0.453539473,-0.864644193,-1.867377553,0.0577363,0.13398015,0.669935737,0.280412329,-0.758225791,-1.225961013,0.63894087,0.333639242,-0.498443709,-1.030696571,0.556029306,0.009507027,-0.341714671,-0.540720217,0.187032474,0.468085098,-0.231796403,-0.007651912,0.292452006,-0.614429247,0.176925375,0.000827907,0.179876021,-1.231624007,0.019576626,-0.365751043,0.192377245,0.106436834,0.582690434,0.110637157,1.13326113,0.428168838,0.528985868,-0.162474398,1.181206885,0.151546195,-0.782191618,1.108385381,0.665270856,0.669127548,0.207585897,-0.205623124,0.749184135,0.923243892,-0.461080949,0.267487175,-0.482014072,-0.163020775,0.489846525,-0.18394582,0.124986175,0.021172528,-0.494120275,0.344814309,0.384172142,-0.473374158,0.08545539,-0.349784928,0.114200009,-0.570781047,0.580976568,0.412018707,0.355416824,-0.240234474,-0.223900751,0.201011874,0.535080393,0.974683417,-0.386555914,-0.787909018,0.299786552,0.328806726,-0.023799364,0.559803597,0.097741686,0.814715186,-0.328639029,0.45850245,-0.100210102,0.281460886,-0.481980638,0.281884268,0.364392428,-0.389400107,-0.048357869,-0.365813686,-0.216638912,0.517309564,0.356276311,0.023671324,-0.153430984,0.232551463,-0.590033424,0.391924509,0.00787041,-0.40676019,0.398425891,-0.539673535,-0.282894933,-0.063727152,0.145407426,0.006145743,0.177472136,-0.21775621,0.245141628,0.259943142,-0.420374795,0.1765814,1.21E-15,Tumor
GSM153098,0.439203404,3.464995398,0.757048338,-1.9390272,2.289041722,-4.180587563,-2.129012366,0.630259449,-3.745144193,-1.091690929,-1.42741014,-0.400938878,0.430828718,-1.121183222,-0.992908438,-2.793092861,-1.78506051,1.981600456,-2.204317482,0.281658748,1.203320579,-0.657811708,-1.157031651,-0.193829758,0.729603759,-0.77894861,-0.732256666,0.637539169,0.239129385,0.612630493,-0.0488229,0.828914868,-1.453467983,-0.686398855,-1.854588569,0.943460117,1.596311361,0.967344362,0.166655631,1.119189249,0.475622194,-0.47982532,0.343173444,-0.126596992,-0.792249694,-0.483245487,1.210956767,0.33890383,-1.343422406,1.904121486,-0.869366693,-0.865005267,-0.162465237,-1.3378463,-1.824928291,0.026168294,-0.414516633,-0.750606903,0.11154394,-0.086460178,-0.448400422,-0.69651854,-0.226381927,-1.05110604,1.161931687,0.422710637,-1.355734166,-1.515916148,-0.104490158,0.941332763,0.239936358,-0.238671479,-0.751938173,-0.168600653,0.130926355,-0.804914556,0.043513572,1.67314455,0.261372313,-0.156892777,0.452439647,-0.262455668,-0.082077663,0.00094516,-0.476713346,1.682056288,0.340898675,-0.514881611,-0.533312349,0.063284267,-0.404711993,-0.785376424,-0.346296509,-0.068928711,-0.112592007,-0.205644575,0.134480628,-0.453134513,-0.51847004,-1.143748617,0.423855154,-0.361555439,-0.016742637,-1.099372241,-0.491546885,-0.144678462,0.732850521,0.303335129,-0.233442253,0.20009761,0.768634658,0.10582101,-0.373381515,0.062448401,-1.081593102,-0.423518115,-0.000716449,-0.339059047,-0.31949552,0.010678696,-0.583977154,-0.318448691,0.021968301,-0.358084742,0.180377393,-0.095543913,0.421650489,0.333083367,0.351621096,0.414147553,0.871741109,-0.589558628,-0.171383684,0.137880773,-0.038458166,0.520002352,-0.133230323,0.114084341,0.341567437,0.211301785,0.061697365,-0.166829938,-0.010731241,0.100505619,-0.223491548,0.053977923,0.379802803,0.230169313,0.070030365,0.000877107,0.574945499,0.395005446,-0.511731881,-0.296073737,-0.157899954,0.037256112,-0.08023443,0.006021149,0.041671461,-0.190942497,-0.04180733,0.086547082,0.006840096,0.116376396,8.55E-16,Tumor
GSM153099,-5.921891035,2.2511077,1.977081022,0.130274652,-0.348301599,2.093530542,1.036938778,-1.356940316,0.9855226,0.127291589,-0.198155407,0.138144504,-0.536157531,-0.188120487,-0.033982028,-1.325916226,-0.123977815,-0.452044915,-0.554084719,0.486793511,-0.702618929,-0.601365264,-1.073598978,1.651179005,0.820997043,1.241129246,-0.257751036,-1.038139882,-1.990097823,0.520809902,-0.962477546,-0.217356158,-0.443524453,0.379277036,0.438510615,0.65239293,-0.520386363,0.991993699,-1.173650715,-0.072563698,-0.768144241,1.980172741,-1.416087811,1.275750105,-1.560261027,-0.430539458,0.774218641,-1.464321714,-0.064829155,-0.058881092,0.05004093,-0.545297665,-0.4701295,1.231331998,0.896868384,0.031468212,-0.034697646,0.725525367,0.9499576,-1.194244356,0.357035188,-0.298182385,1.218354776,-1.401139898,-0.782969536,0.350497503,0.003056363,-1.053888756,-1.034582297,0.156244842,-0.931823844,0.113212416,0.081642737,-0.925967498,0.527387281,-0.020095457,0.649794915,0.105597196,-0.460456374,-0.82189094,-0.400653119,-0.127565426,0.247796594,-0.37389544,-0.284253114,0.278451777,-0.224643845,-0.452392103,-0.115975198,0.517038746,-0.67778653,-0.558482924,0.05999481,0.514962856,0.976556866,0.675198317,-0.333652136,-0.127337784,-0.310760935,0.57753927,0.020325852,-0.69395928,-0.122876739,-0.023973347,-0.323943372,-0.243805402,-0.281387125,-0.354403579,0.503131658,0.311082712,0.110996212,0.080727015,-0.165308614,-0.152790348,-0.542689456,0.09760796,-0.642144081,-0.021313465,0.208073378,-0.109325725,-0.546523757,-0.289652023,-0.738588275,0.289246883,-0.278189958,-0.444633502,-0.280028965,-0.101199863,-0.252630499,-0.559988107,0.263385443,-0.002107957,0.276346054,-0.232877811,-0.033256105,0.508159513,-0.07191271,0.143115491,-0.509575756,0.24788354,1.006206726,-0.653475781,-0.209419437,-0.670328199,0.216845409,0.853853521,-0.502952488,-0.368820407,0.339192534,-0.189071191,-0.282333755,-0.132900092,-0.034474617,0.256287285,-0.598942708,-0.321720122,0.401755046,-0.176846914,0.055046831,0.00918883,-0.331742213,0.1736421,0.07955085,-0.013621746,-4.02E-16,Tumor
GSM153100,-1.41358213,0.543984991,-0.273696677,-2.945730766,-0.935673897,-0.629870516,0.4785446,-0.084697144,-0.382499989,0.758115143,-0.957514315,0.845798534,-1.091254769,2.063712662,1.367304492,-1.356578779,-0.23442011,0.182241686,0.575172077,0.420931505,-0.043971138,-0.138105918,-0.842096623,0.678394229,0.324559767,1.133772844,0.671552759,-0.515547743,-2.29660526,-0.579030772,-1.013785686,-0.129571891,-0.331735969,-1.160008844,-1.355391778,0.505419332,-2.087799799,0.144303817,1.032315993,-0.498789177,0.265805695,-0.112358334,-1.736389078,0.011173524,1.35745342,-0.313266713,0.588694452,-0.102685154,-0.114090799,1.445724313,0.058006295,0.946165923,1.340930391,0.415219603,0.41063149,-0.325294588,1.223845117,-1.59264153,0.798877959,-0.574019383,-1.048660262,0.571464985,-0.963921732,0.591658419,0.661585568,-0.524784106,-0.299214811,0.26370788,0.149606683,-0.17345557,0.291494502,0.191672783,-0.231999188,0.150834823,0.80934281,1.014529956,-0.975978455,-0.97439668,-1.012011723,-0.993601432,-1.095924375,-0.654224826,0.46909537,0.848170446,-0.236013078,-0.344542417,0.155470708,0.517418473,-0.643534757,0.081147544,0.471148308,1.367801406,0.960450265,0.370661218,-0.668325722,-0.572997113,-0.13917009,0.614326885,0.019867113,-0.59543663,-0.334089407,-0.632376635,-0.647378228,-0.101299829,0.472448733,-0.658201799,0.426443232,0.301101846,-0.325937982,-0.733005193,-0.730297837,0.901437454,0.181144793,-0.17116911,-0.315181982,-0.779433008,0.231223353,-0.067771324,-0.841231621,-0.038123403,0.010625416,0.022243333,-0.102078196,0.003963714,0.251416004,0.203027788,-0.203758398,-0.550746207,0.739561278,0.592118027,-0.211217005,-0.026733983,0.214419598,-0.396004084,-0.692400062,0.051220997,0.134366597,-0.292500731,-0.385607594,-0.104777531,0.396444774,-0.409620446,0.258021601,-0.198285898,0.366581174,0.038241653,0.132100567,0.078321042,0.438085166,-0.570794155,-0.202775027,-0.159682178,-0.104901923,-0.166339083,-0.124463345,0.33994605,-0.105475667,0.347160484,-0.104615154,-0.441026437,0.228184359,-0.099190099,0.09093634,0.267407732,-1.63E-15,Tumor
