,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125,PC126,PC127,PC128,PC129,PC130,PC131,PC132,PC133,PC134,PC135,PC136,PC137,PC138,PC139,PC140,PC141,PC142,PC143,PC144,PC145,PC146,PC147,PC148,PC149,PC150,PC151,PC152,PC153,PC154,PC155,PC156,PC157,PC158,PC159,PC160,PC161,PC162,PC163,PC164,PC165,PC166,PC167,PC168,PC169,PC170,PC171,Class
GSM153149,-12.73530716,3.995579738,3.302092745,2.735373661,2.585886514,2.360121067,-3.110450788,-0.335372215,-5.757367577,-0.855692737,-0.027712017,2.360925791,1.897949661,-1.949036471,3.071408987,0.979593085,-2.114398007,-1.022036793,-0.860024433,-0.186365538,-2.172638637,-1.6386333,-0.516158204,-3.308744018,-0.786105905,-2.840547083,2.437435977,-1.920270558,0.245156806,0.943279753,-2.006677543,0.652862988,-1.34594686,1.265940383,2.059260499,1.730406305,-2.094010298,-1.826330404,0.604447617,-0.871045643,1.057529479,-0.087682152,3.119951578,1.46696497,2.927927204,1.48295198,-1.194863654,1.584467333,-0.667905601,-0.541876274,-0.971197511,0.151141357,-1.176631484,0.312330588,1.867301287,1.784264204,-1.634841696,1.586743211,-1.55142071,-0.455973345,0.575883695,1.050510558,2.526128251,-0.809262908,-1.219600488,-1.128733747,1.063507907,0.772104387,-0.498344141,-0.902600977,-0.500568757,1.89405064,1.383898023,0.099661694,-1.159391974,-0.695839733,1.161794747,0.018191532,0.25912725,-0.780755597,-1.117952085,0.802242552,-1.592453694,2.136088819,3.051072809,0.079381414,2.440597336,-0.70632596,-0.235585588,1.336176523,0.806279181,-0.737854168,0.773929117,1.951249496,0.135762819,0.623364293,0.21154402,1.147854521,-0.221796944,-0.42865073,-1.427922154,0.211514181,-0.644482014,-0.377406684,0.60866305,1.873009368,0.975745964,0.840761876,1.140144072,-0.228034852,-0.431685909,1.401900155,2.310338421,0.887824595,1.731520725,0.181275728,1.080285019,2.475321937,-0.602657453,1.985807823,-0.838929447,1.975628961,-0.135453,0.018338465,1.157693339,1.284366,1.273698298,-0.555271983,-0.13355231,-0.276308853,1.520184704,1.666859106,-0.323568901,-1.208159818,1.281705336,0.3018981,0.486132999,-0.378914656,0.256087934,-1.52946641,-0.270397485,-1.146741092,1.071183793,-0.333496915,0.944150747,0.655012522,0.36029011,1.244961268,0.891483134,1.511368686,-0.562945797,-0.430052896,-0.733212628,-1.035655996,0.767608493,-0.401841886,-0.642260684,-0.581323495,0.553355156,0.536339515,0.792477671,-0.542381434,0.357850158,-0.761737146,-0.801399863,0.029784141,0.103669046,-0.073452491,-0.316019593,0.164156906,-2.97E-16,Normal
GSM153150,8.093759256,6.619469697,-0.238006492,-4.931982318,2.141736641,-5.650681623,0.781822826,0.175920341,-3.042470984,-5.648073696,-1.567103574,0.161623636,-2.452146232,2.067237584,-0.571580323,-0.683663271,1.110952174,-2.164373864,-0.857351286,-2.187117891,-1.852099538,-0.372574968,1.031203696,-0.098668651,0.893809441,0.507658415,3.247927153,-2.225650419,0.703037464,-2.546354245,-1.31490876,2.534921612,1.805299723,1.819144878,0.090363233,2.366966563,-1.321368257,-1.629418754,0.454969336,4.810600504,0.595466348,-0.242177992,1.36745475,-0.470367342,1.292292328,-1.455412526,0.402854766,0.514099451,3.124625943,1.63962355,-2.435787321,1.260007041,-2.768977014,0.267137443,0.622356916,-0.162899577,0.360185833,-0.768791145,0.985478604,-0.08179662,0.513654194,1.438098011,-2.070950416,1.911312645,0.7358619,0.296611886,-3.77839703,-1.773731563,2.915929378,0.984009813,1.381413479,-1.221911913,-0.349734309,1.666591409,0.217325264,0.152125984,-0.796230771,4.584417112,-0.58265618,1.912227443,-1.795881926,3.334045004,2.167141272,1.40962207,1.142490833,-0.183081075,0.744596964,-0.124850741,-1.110311374,0.630939451,0.619116817,-0.938947105,-0.974049194,-1.081377694,1.38554942,0.713237088,0.598973218,-1.224867329,-0.716020045,-0.931104827,0.205542526,-0.311061388,3.049560308,-1.373715073,-1.744549204,-2.063681012,0.657414238,1.330700236,-0.322496241,0.845435234,-0.209897603,0.807121606,1.493507073,-0.180694184,-0.835414576,-0.306301572,-0.173472436,0.101268682,0.878966777,0.63960311,-0.163519866,1.326115372,-0.443567629,1.896583388,-0.675469987,0.321912882,-0.080348389,-0.649549958,0.214293955,0.523008455,0.443036845,-2.005076753,-1.152484497,-1.004226707,-0.420856592,0.277078391,0.95274648,-0.560064093,0.112115112,-0.213186386,0.108844106,0.955008526,-0.724830034,0.086361412,-0.241360762,-0.714966893,0.59243977,-0.747391226,-0.633075495,0.201677842,-0.693870143,0.328494404,0.001293751,-0.278538632,0.747279101,-0.515102941,0.136343294,0.323518631,0.553140054,-0.667076684,0.284788593,-0.667152354,-0.222621703,0.292169614,0.498445076,0.385816558,-0.654515681,-0.462114337,0.214369866,0.665172861,2.39E-15,Normal
GSM153151,-7.486934803,3.857778966,5.504776699,-0.010592218,4.963464097,1.381381701,-0.832178929,-1.153517903,1.033432811,-1.494872324,-3.510957711,1.14778349,-6.04140539,-1.292630111,1.006502991,1.039895598,-1.173751487,-3.195065088,-0.520786227,3.146120887,0.255798719,0.009111923,-2.386227361,-3.228883376,-1.251910513,-0.998206101,3.412088218,0.332420664,-0.54259603,-1.379360983,-0.488584852,2.535166248,0.712397557,-1.667138683,-1.330175411,2.716629011,0.583812515,-0.958908784,0.403233479,-1.693743556,-1.754967013,0.437452473,1.93737636,-3.599432885,2.273607542,2.970687937,-0.827841267,2.46032047,0.004108038,-1.543794936,0.635657007,0.716911472,-1.417612743,-0.008076773,1.38804996,0.911368836,2.410291404,0.443599023,-0.682029573,-1.451628038,2.655052837,0.979858416,0.908280345,-3.487480025,-3.564663299,0.389099087,1.265222941,-1.834638907,2.464472737,2.252802249,-2.035105834,-3.082954595,-1.120911864,-1.091197277,-1.898979682,-0.398836954,3.441815583,-1.58237156,2.067721404,3.257642661,-0.601264675,-1.829597225,2.430153475,-1.158959758,-1.341729355,1.17588771,2.452843224,-0.896280604,-0.144513488,1.032010624,0.888164318,-0.035258122,3.153071309,-0.274354693,1.733005599,-2.179069864,-0.55608092,-0.889110767,0.253939345,0.153403471,0.960443058,-0.007074295,0.739971109,0.529740265,-1.62784089,-0.107741453,-2.022599673,-0.965976612,0.788696351,-0.240856478,-0.07159475,-1.335646226,-0.741126271,1.647355239,-0.852070237,0.696610245,0.569499976,-0.529938482,1.807463175,-0.214062903,0.542371582,-1.1277763,-0.218441061,0.136560499,0.177727869,-0.673305304,-1.136928466,-0.532976528,-0.160689464,-0.306340753,0.356448295,0.347811722,0.868297184,-0.068128395,-0.864054622,-0.294590264,0.554939225,-0.412579341,-0.355538223,-0.44117114,0.225863316,0.686414439,-0.176725176,0.216494307,0.150962583,-0.094263033,-0.015961257,-0.050941183,0.381865674,-0.564010835,0.088902591,-0.111710172,0.338270141,-0.105881406,0.086780823,-0.073102469,0.020941176,-0.411147594,-0.40718309,0.199394207,-0.599053689,-0.299293146,-0.01488495,-0.076859693,-0.284335474,-0.165161125,0.033739881,-0.370668296,-0.917059339,-0.510271091,5.58E-15,Normal
GSM153152,-14.09228057,4.333868761,0.385130295,1.180206747,0.323970424,3.705315703,-1.308324729,-1.542558557,-0.866925517,-2.335809068,0.455654128,4.284737268,1.481230132,0.210403177,2.232602918,-2.302724114,1.94568429,-1.08850323,-1.279716199,0.236949116,-0.771362725,1.003958238,-0.138174724,-1.395153466,0.204174675,-0.901719797,-0.767702375,0.305130583,0.871635002,-1.764529248,3.02116379,-0.301913529,-1.31556827,-0.046562903,1.735434107,-1.702735104,-3.308334752,-0.719895587,0.021985245,1.007078818,1.188800626,-1.83471446,2.531972888,0.013628912,1.081197924,0.378679152,-0.396649818,1.441916253,0.409918117,-0.673100129,1.190594119,0.515719101,0.84982811,-0.535724071,0.4771976,-0.23131158,1.492831375,0.651570944,0.212546186,-0.923194593,1.059268826,-1.006110088,1.717278944,0.424851568,-1.750551419,0.661245988,1.242139328,0.090699155,-1.360854702,0.986092101,1.024539433,-0.308084876,-0.496498663,0.902036289,-1.743160504,0.562017913,0.273709754,1.024415149,-2.038797358,-0.785441119,-0.265173984,-1.223482709,0.620167695,-1.656584321,0.152661716,1.387816974,-2.14039977,1.653980354,-0.54169767,1.663727863,-0.990506274,-1.21770994,-0.257998543,1.611560445,-1.291425754,1.429123968,0.894758262,0.729216996,0.368127654,0.845163516,-0.735257037,0.321517507,-0.185372596,1.806060178,-0.480349528,-2.485041803,1.153603667,0.659216236,-0.205094984,-0.345941156,-1.25821346,0.428935989,-0.752910091,1.014594376,-1.65498999,-0.007174244,0.536504675,1.212473022,1.491408748,-0.229118392,-1.205357245,-1.522268677,-0.083006032,0.058685667,-1.340543163,0.421725842,0.078958483,-0.272231638,0.480334509,-0.816048582,-1.028292036,0.713786996,-0.250584755,-0.515008022,0.124441781,-0.5643537,-0.002370479,2.071770219,-0.396539534,0.978057759,-0.285698544,-0.045679999,0.470098234,-0.854541546,-2.097262811,-1.161577887,-0.669073784,-0.393056219,1.529601528,-0.330466447,-0.788459708,1.678480844,0.631388901,1.449999606,-0.743241093,-0.033400471,-2.274329433,0.008516706,0.548044693,1.518914611,0.322543236,-0.156386829,-1.377851982,0.18602182,-0.412305074,0.535853709,-0.352148911,-0.067129589,0.175492357,2.050787052,1.82E-15,Normal
GSM153153,-15.17313727,2.179040996,1.499816708,4.913438583,0.533588818,1.706872791,-2.69711528,4.787524478,2.660230571,-0.733603711,2.357952295,1.196505687,-0.60969016,3.587345788,-4.045253244,0.733400427,0.638146534,-0.99719846,-0.943038057,-0.680537014,2.797956315,-0.334108246,-2.11366585,-1.01063342,0.817587489,-3.380847944,-0.923637746,0.60428614,1.679256231,2.059811613,-0.773521003,-0.047628986,-1.749927639,-0.486632309,0.212816554,0.040458704,1.974934741,-1.535789303,0.314403928,1.182250853,0.465330228,0.309823432,-0.578426188,-0.552389728,-0.317595151,-0.607950725,-1.437160435,2.249434832,-0.505046183,0.487266972,-0.436422424,-0.398410963,0.766188937,0.354138834,0.451425412,-0.521892364,-0.566946429,-0.851819964,-0.081604345,-0.367158342,0.095281427,-0.499029361,0.047198087,0.426485829,-0.157427732,0.692123558,-1.283798142,-1.840103853,-1.789571358,0.09820281,-0.806638675,2.365140986,-0.57748193,1.706364838,0.887090882,0.34834459,0.020115733,1.191739629,0.900770619,-1.33815469,0.748757279,-1.493742427,-2.168695025,-2.444266476,-1.35672482,-1.35149433,0.431493776,1.839388008,0.57415427,-1.555197625,-0.773715774,-0.884856515,0.373521423,-1.002962456,-0.62463078,1.021859206,-0.450733261,-0.134312578,0.739822456,-0.490682403,-0.141981632,0.957927784,-0.871697304,0.418668867,-1.807418554,0.140267722,-0.677984174,-0.635649766,-0.1507639,3.176229385,1.698180532,0.550966454,0.284808583,-0.246851396,0.985246853,-0.183150155,-0.17602451,1.715379057,0.564997214,0.150950651,1.235986094,-0.232208702,-0.694444208,0.554778115,-1.569160818,1.039092396,0.563133147,-2.137679588,-0.477919991,1.481834924,0.737488193,-0.168645963,-0.367392634,-1.314979933,-1.932199378,-0.737722213,-1.362733059,-0.378399368,-0.676116039,-0.959229622,-0.988140832,0.020460881,0.959513567,1.133421433,-0.204562169,-0.932014976,-2.266234257,-0.672428901,-1.106758003,0.956616611,1.211893663,0.997594509,0.917974674,-0.838848844,1.3551807,-0.302814362,-0.199213422,-0.595736939,-2.279834228,-0.262704484,-0.611301366,-0.655293163,-0.199840241,-0.502730745,-0.892608765,-0.061229823,-0.13076902,-1.325507982,-0.60021134,0.090951211,4.29E-15,Normal
GSM153154,-16.78134135,0.624172237,1.521253513,3.046579551,-0.54392906,3.653501499,-2.35711255,-1.024977348,0.830207014,-1.05282809,0.586248915,3.126797431,4.876697381,0.433006141,1.521894178,-2.768575067,1.947146293,0.450907352,-1.984507772,1.383966228,0.141835504,0.285537679,0.26013874,-0.539888703,0.629039521,-0.135877419,-2.627327751,-0.886429635,0.032080587,2.799728453,0.868766977,1.227942168,-0.539380002,0.756781348,-1.487376084,-1.619071729,2.82292799,-0.225827882,0.095831892,0.930023956,-0.38452654,-1.096834798,-1.327843734,-0.866353321,-0.634801032,-1.092929396,-0.73624719,0.411281657,0.110756049,-0.986973476,-0.457795602,-0.368432846,0.501023867,-0.876960611,-0.273066516,1.222654742,-0.871324965,-1.52106773,-0.72386953,-0.664560321,0.349854001,0.254763794,0.176648669,-0.380473524,0.17626179,-0.318676248,-0.815177796,0.729031837,0.260930851,-0.70859682,-0.549400441,0.952082739,0.658724529,-0.341630426,-0.578379592,0.361122686,0.634411255,1.492119387,2.207539069,2.05591664,-0.181138364,-1.35264724,1.420619067,0.739744897,-1.26873621,1.205674413,2.219489783,0.848175138,-1.174481699,-1.305319312,2.514444932,-0.700775078,-0.23995415,-0.990854663,-0.362513339,0.418775351,0.326864291,-0.12073921,-1.360903506,0.818352246,1.391122691,-2.091286753,0.279272359,0.697929174,-1.467166148,-1.467453102,-0.219291902,1.408967144,-0.851519809,-0.230198593,0.381677225,0.447166349,-2.16822944,-1.077642191,1.100682117,1.25092051,-0.84789254,1.897853309,-1.478852972,-0.771590933,-0.045402798,0.449049735,0.81534521,0.26125769,0.728010847,1.61351628,-1.097435887,-0.921013363,-1.098258782,-1.615070992,-1.331569011,-0.096004917,0.81317513,1.008721287,0.541168069,0.626519649,-0.666625828,1.464562589,1.700127513,-1.107811223,0.099513906,-0.159061181,0.216332693,-0.41818799,0.499400008,-0.420531005,0.631569507,-2.075813989,-0.96363246,0.336264915,1.063329833,0.097500606,0.979585727,-0.644762079,-0.806401874,0.643368174,-0.501246526,0.912620432,0.710013012,1.410190084,2.387763057,-0.294516983,2.374058095,-0.422846042,-0.105253578,0.557039157,0.062715669,0.620198997,-0.101628648,-0.036508913,-3.06E-15,Normal
GSM153155,-4.938177493,9.330610665,2.692124288,-0.363290294,4.011011215,0.99390945,-2.211631895,0.446972641,-0.506854783,3.2114419,-9.684097784,1.279687519,-9.754679887,1.689031492,-2.086470971,-3.465057489,2.626847683,1.615200698,-3.41075451,4.549036382,2.448843459,1.836118461,1.802470161,-1.434743677,2.537629093,-0.98919145,-1.091925732,0.036774824,3.186145674,1.996623182,0.412910209,-0.983762918,3.361108216,-2.692053423,-3.486827127,-1.048364416,-2.032346098,-3.908875334,-2.417401778,1.587837306,0.985971872,-1.489841575,1.33656767,-2.280411744,0.446963757,1.227405998,-0.296711972,1.037072182,-0.451328447,-1.621561836,1.756580455,-0.213250143,2.737579617,-2.046022779,1.386813639,-1.248187386,1.698780768,1.478918206,0.614630168,-1.238169979,-0.122451367,-1.864615095,-0.519827182,-0.504237487,0.308512969,-1.198292454,-1.260219022,-0.801909132,-1.863676221,0.226223799,-1.491817513,0.405658099,-1.073060197,-0.448002964,-0.884004425,1.212863684,-1.590376887,2.032025451,-0.357933195,-2.067722103,1.556239957,-1.517622286,0.520531092,1.171653113,0.346942196,0.097728292,-0.238099581,0.686931374,-1.961934916,0.97675008,0.21272731,0.250144118,-2.901063483,-1.591878852,-0.481163248,-1.462313116,1.74156862,1.330321246,-0.141139355,0.745251619,1.536154979,-0.639520764,0.813456267,-1.216398591,-0.842009118,0.854802541,2.673587446,0.035677131,-0.967668552,-0.327916618,1.366712886,-1.108620741,0.473112698,-0.992565511,0.426702048,0.001119039,-0.803737042,-0.660713052,0.114110301,0.148120856,-0.789928974,0.639727707,0.764634069,-1.595000144,-0.281010928,-1.507775477,0.589937907,0.854378912,0.542908186,-0.433287391,0.099202506,-0.108612972,0.183770669,-0.930143298,0.703940222,-1.359549968,0.429873266,-0.641607502,-0.266271157,-0.339532641,0.340661248,-1.33718874,-0.350212851,0.89294304,-0.579518998,0.959003337,1.797605214,-0.09216195,0.787664207,0.012445794,-0.366128106,-0.291693967,-0.067202274,-1.290656466,-0.363094357,0.090927221,0.173722016,-0.887401862,-0.886536573,0.277780047,-0.356028133,-0.397561523,0.38047805,-0.553478788,0.011445358,-0.238160183,0.493621684,-0.215148184,-0.046815967,-0.296204597,5.02E-15,Normal
GSM153156,-13.37700612,-2.438154092,4.611792598,2.826524403,2.052861433,-2.988573828,-0.408776957,-2.141509058,-1.27586021,2.837385525,-7.813126249,-1.40456668,-3.385454151,-1.585335775,1.731907066,0.309908969,-1.304174071,0.703164918,-1.90207838,0.394981216,-0.207189069,-1.593439837,-3.059056211,-0.67648704,0.032327885,-1.265956439,-0.441541284,0.219714062,-1.233216851,1.585470914,0.519463941,0.787338594,0.39136528,-0.345428035,-1.551807695,1.094775267,0.582240139,-0.729582521,0.367410643,-0.666832789,-0.729210464,-0.127355543,0.384579489,-0.5224111,0.71423289,-0.32287374,-0.626591484,-0.661428782,-0.820995885,-1.044736024,2.719911446,-0.264476116,-0.186274673,1.846091031,-0.50612052,-0.966850413,-1.00957431,-0.462969233,0.904538679,1.448879483,0.818598762,-0.094294949,-1.43232644,0.746389325,-0.969232782,1.882806945,1.327331418,2.271165874,1.380959452,0.576094604,-0.046858981,0.234541875,0.454230022,-0.5967969,0.71676488,-0.117177909,-1.063033939,2.865992321,-0.669531952,-2.630642689,-0.664149734,-1.153325024,1.386155207,-0.174293249,-2.255611698,-0.401553933,-1.228785695,0.391549093,-0.388242508,-1.294929635,1.800618359,-0.364976803,1.76110334,-1.120808798,-0.514577842,-1.9486233,1.274968546,-3.504565429,0.50411248,0.899262722,-2.370672471,-0.491557577,-3.726470102,-2.720710521,-0.447238817,-1.777554472,0.250620892,1.044378306,1.980703838,-1.033766144,-0.991233225,0.714546162,-0.892577761,0.525406167,-0.23840382,-0.295173803,0.080118731,-0.021988851,-1.745858208,0.304216176,-0.783848518,0.230421125,0.061466421,-0.286180455,1.273535545,-0.714383707,-0.467197805,1.627533012,-2.564820035,1.593434507,-0.379159332,-0.341728294,-0.666307819,-1.168422449,-0.648960478,1.405222639,0.026269596,0.902370348,0.536000442,0.541381192,0.329044749,0.342332357,-0.449204285,0.357312606,-0.333231108,-0.625832181,-1.749268671,1.523896284,-0.661363631,0.558052526,-0.928632745,0.163492793,-0.775298898,-0.973299807,-0.491208743,-0.484261566,0.124203895,-1.02782877,0.393956483,-0.331563404,-0.026821684,-0.564539683,0.425329492,-0.23800069,-0.261424816,-0.013771739,-0.260385863,-0.097279332,0.714152575,0.608965862,1.22E-15,Normal
GSM153157,-19.57741138,-9.671755209,5.13825544,2.896070333,3.02901347,-6.309651666,1.018074262,0.167432469,-1.827506102,-2.389700356,-5.006262564,3.423106905,7.295977922,1.350024249,0.02277456,1.616207738,-0.108151545,4.666720849,1.517324244,1.044114258,3.284207572,1.444520793,0.143818653,1.082785344,-1.207758496,0.218345818,-3.310642992,-1.416504122,-1.108208833,1.883586427,0.235751402,1.118115377,-0.034332755,-3.163766805,-0.269224998,2.755781218,1.281782501,1.219606615,-2.720724755,-0.270403047,0.074094887,0.705472825,-1.838794628,-0.769544789,1.743632182,0.832608852,-0.725388487,2.095998876,-3.832838781,0.287933854,-0.893936208,-2.683416982,-0.214766691,-0.304022838,-0.395080538,0.38478997,-0.275243098,-0.405903305,-0.745998869,-0.695921095,1.967950018,1.643178169,-1.889126612,-1.275643852,0.027921713,1.705427856,-1.464863173,3.271008609,0.558097409,-0.245159247,0.856577516,2.771502366,0.369499208,-0.834640282,0.842462998,1.634833125,-1.110529608,-2.285059891,-1.415646208,1.888244356,-1.536596946,1.038870822,-0.664792923,0.038308383,2.774606312,-1.671023883,-2.49877168,-0.30362167,-1.255776375,0.665523021,1.095288097,-0.57909397,1.826338683,-0.533615517,-0.206882207,1.51875916,0.956488584,-0.920481115,-2.045403628,0.80332563,1.378540073,1.283946442,1.225693892,-0.83005146,0.663160194,-1.328474336,-0.05081189,2.495419551,1.394619971,-1.146794046,1.228769586,-0.56997541,0.392334584,1.700385033,0.313702752,-0.26946415,0.436845443,-0.885428731,1.740665788,-0.554269504,0.856379743,-0.286555168,-0.16243222,-2.220066734,0.368195925,0.047050221,-0.378314935,-1.627215909,0.70420683,0.639428054,1.298722957,-0.069815359,-0.477695186,-0.632739002,-0.65021966,-1.539930936,-0.060860877,1.027465374,0.081337845,0.204700221,1.152292265,-0.285563757,1.406603432,0.670612879,-0.601729957,-0.243246883,0.942325656,-0.14549851,-0.277168292,0.147853086,0.229082833,0.035037799,0.716330249,0.356941138,-0.806618961,-0.678635964,-0.156195324,0.039243059,-0.057624533,-0.490855475,-0.077717342,0.578845149,-0.290266808,-0.438399089,0.379434355,0.13269776,0.005947089,-0.19204914,0.561907522,-0.549356683,-1.14E-15,Normal
GSM153158,-23.46006601,-6.123494322,0.985328579,3.213069173,0.371039086,-0.512538838,-1.121725269,4.841507521,-0.311326088,-3.950482739,1.464468282,2.725691299,2.768323126,-1.325258453,-0.147188719,-0.382211657,1.465205234,-1.797897128,0.103471003,-1.980799762,1.227961396,0.752219669,-1.304316211,-0.423451375,-1.626650361,0.846709907,0.151825794,-1.211629456,-1.255301568,-0.205860922,2.474079938,0.155210923,-0.631198435,-1.731572721,1.068472627,-0.227753346,1.76491883,-1.468845017,-1.192698087,0.737453013,-0.816069395,1.39462552,0.98064395,0.052021357,-1.762095587,0.8699687,-0.96469225,3.704168004,-0.019803351,-1.028933478,0.230569582,0.164574686,0.83600893,-0.786203685,-1.690250626,1.600914561,-1.875773066,0.243988233,0.60244371,-0.850579793,-0.876865782,0.090683718,1.161268861,1.669462372,0.377390366,0.504008992,0.748225742,0.389823699,-0.963694281,-0.271557757,-0.788443367,-0.457183878,-0.038061018,2.708544589,0.857411587,-0.058990074,-2.951187924,-2.260343492,-0.330320069,-0.23003515,-0.728687012,0.351341289,1.384938202,-0.278322134,1.045823919,-1.005956948,1.007143977,-0.563548175,-1.569205114,-0.258821505,-0.342096154,2.070595881,1.276089792,-0.786070898,-0.947022725,2.147354865,1.670487369,-0.538121714,-0.628842106,-0.047396277,-0.322787495,-1.409119353,0.739957857,-0.444280581,-1.51441503,1.743041829,0.125192355,-0.4757045,0.314946963,0.172106203,-0.504970857,-1.491797217,0.159782875,-3.058985813,-4.496623231,1.390322176,-0.247034441,-1.574081945,-0.098684963,0.677709235,-0.932192211,0.621402914,0.234724774,-0.442690364,0.927723987,1.549781533,0.786459344,0.683023232,0.229416324,-0.728392476,-0.145032692,-0.292259268,0.178052847,1.734209564,-0.938487514,-0.263584462,0.67691627,1.193211177,0.753377735,0.059814127,-0.116967599,0.327342342,-0.456626289,0.888672427,-0.357079885,-0.681297501,-0.903408875,1.190207877,-0.169523091,-0.396476647,-0.403842759,-2.105474873,-0.518757844,-0.37838196,1.851186828,0.343892929,-0.086179047,0.094006907,0.446097569,1.209108837,-0.710236334,-0.782209645,-0.250236302,-0.712963534,0.144307864,-0.989959897,-0.200101695,-0.162261669,-1.09993149,0.213277186,-1.00E-15,Normal
GSM153159,-21.66472067,-8.568116601,0.966573099,0.727780951,2.913432699,-2.7786666,-0.429680331,0.761454855,-3.729388697,-1.401502854,-4.76573756,0.752611117,0.954710302,-2.331254646,1.180765644,-3.558767263,1.347544487,-0.592288277,-1.32680972,2.115575138,0.074714646,1.537831613,3.50238246,-1.542686653,-0.123003927,-0.232161897,1.42016294,-0.03568109,2.460806505,1.847177418,-0.507693064,1.054948097,1.836429541,-4.390583838,0.791735404,-0.883492416,-0.647224728,-0.424623361,0.629308443,-0.050713834,-1.214788768,-0.613274406,0.828122222,-0.33756477,-0.399861825,0.391645187,0.196507874,0.271581638,2.158937572,-0.702952958,2.221267929,0.444658191,1.753472991,2.60839161,0.696183858,-0.897651232,0.126847685,1.647215775,1.478122182,0.836317072,1.749820067,0.105889182,0.456973329,0.223974351,-2.530814727,-2.561788298,0.14228751,-0.223527023,-0.807306785,-1.452440951,-2.222858695,0.995015454,-1.201223477,0.521389901,0.984070692,2.614022988,0.9242127,-0.285478684,2.30012855,-0.024851682,-1.339144591,0.54047959,0.58066157,-0.653014394,1.340570303,-2.192032749,-2.220516535,0.017000756,3.610155878,-2.042352794,-1.829490698,0.575364156,0.083950797,0.75946619,1.495172066,0.961908958,0.028192452,1.022234567,2.895648178,-0.638693936,-0.438783441,1.941018873,-1.616320115,0.109457137,-1.077844937,-0.0174856,-1.041231734,0.262784517,-0.484338814,-0.034974644,1.865335376,1.06079587,0.054501423,-0.401875883,-1.893646357,-1.301513448,0.006221686,0.070249482,-0.417003663,0.801358526,0.998018165,0.345116144,-0.003486285,-0.066530242,0.635456987,2.139155844,-1.874982506,0.087778326,0.057178584,-0.090711132,-0.386451028,-1.630165165,-2.172364658,0.937071961,0.570649388,0.525260538,0.409193604,0.138344776,-0.070396729,-0.784665936,0.69338594,0.133504328,-0.607118764,-1.528843701,0.332004921,0.352806231,1.129125455,-0.729215998,-0.218760037,0.202245155,0.020010732,-1.11545834,-0.400013848,0.136144284,-0.572319072,0.297886428,-1.380162451,0.451348983,0.202932173,-1.330150914,-0.478651739,1.010592563,0.79887313,0.625883925,-0.289394635,0.438532869,-0.143396758,0.017553187,0.109365668,0.226922706,3.85E-15,Normal
