,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,Class
GSM120567,-11.94688332,-8.117949238,1.268441245,0.733779455,3.278675265,0.745451316,-0.939552267,-1.387475172,-2.907898828,-1.813686178,3.829134422,5.517804347,0.90758476,1.838730845,1.992347392,-5.299286059,-4.414927167,-1.516346819,-0.31247845,-3.350108553,1.804310179,2.767567489,3.325451228,-1.336632698,-1.326317804,-3.37322402,-1.823435734,-3.05257179,2.561150938,2.392923941,-2.096907184,0.272434856,1.26306535,1.28564275,-1.086682611,-0.218084646,1.152861735,-0.802800341,-0.561643142,-2.160361903,-1.820518366,-1.972216031,0.976523832,-1.34161588,-1.818532542,-1.353726463,1.074784862,1.276003153,1.736636753,-0.699186143,-1.524072142,-0.200300201,1.132753097,-0.359015881,-0.37364334,3.391344624,-1.585877101,-0.927845585,0.925230531,-0.642686252,-0.210465008,2.178805161,0.096650925,-0.189568547,-1.901904648,0.005581781,0.866477616,-0.671685901,-1.699234905,-0.444850548,2.901984225,1.569745456,0.982661261,0.167519188,2.479902754,1.037331291,-2.062414974,-1.556629548,0.398974863,-0.260846873,0.104043723,-1.569880377,-1.386593218,-1.387707879,-0.623965139,-1.371692582,-1.9726037,1.015716222,0.227164715,0.914521898,2.472578246,0.258023935,0.894782204,-0.317274973,-0.671528781,0.832099564,0.017126713,-0.903167256,-0.02977994,0.929375432,-0.965474987,0.4513277,-0.198111476,-0.816234938,2.04E-15,0
GSM120568,14.64625942,2.566599759,2.18720558,3.553624834,6.899341351,-2.008366766,1.254309374,3.071755988,-3.362941428,0.754427523,-0.466540453,-1.488592989,-1.473430968,-3.368502178,-1.994965081,0.231718546,-1.110379408,2.946063518,0.369980463,-0.075979067,-1.10179845,-2.702964777,-0.196694307,1.183615682,1.139780812,-1.042989144,0.389805752,3.167019154,1.550733647,-0.850488962,-1.760105651,1.053333502,0.162250338,1.441407007,-0.413796721,1.287935886,1.390755634,1.358357219,-0.684093378,-0.430761713,-0.021175252,-4.034891704,-1.742407481,0.510224445,-0.485718153,-0.469289245,-3.257196797,3.554315655,1.573620669,1.203575128,-0.627978888,1.931732073,-0.928800693,1.862596779,0.811523261,-2.169346156,1.282574503,1.327760285,-2.208179162,0.1338432,-1.970038731,2.217680727,0.550046621,1.509217302,-0.974446981,2.573684718,-1.14338881,-1.138283229,-0.325530735,-1.986988675,1.508777202,-0.639872058,0.533014285,0.015617566,-2.641466933,-0.256636802,-1.537780454,-2.98942474,-0.838506957,-0.768066594,-1.035367306,-1.616615399,-1.355280333,-2.141906495,-0.473692177,-1.413441131,0.149987709,0.345937785,1.071393929,-0.083378955,-3.726652311,0.225453302,0.474584139,-0.094547625,-0.429909144,-0.090063446,0.930213831,0.44626532,0.232405978,-0.195814388,-0.137825291,0.057144971,0.522194061,0.327140536,7.32E-16,0
GSM120572,22.39897242,-1.283624149,-1.607125293,1.153995102,1.626811439,-2.120270775,1.191393671,-1.410157042,-2.004167215,1.278494383,-0.256753069,3.701916623,-1.321752522,0.585392707,-1.126036015,0.610383786,2.451214308,-0.345356219,1.521039737,-4.918388438,-1.122947857,-2.654919136,-2.848050559,3.281229921,-2.888553623,-3.606297983,-0.06564273,2.745182397,1.190972915,0.902613056,0.007406919,0.590276987,4.065216898,2.08568625,1.276496035,-0.294041383,1.220813086,-0.013704037,-0.664872101,2.686242701,1.620078174,0.399499587,1.182304154,-2.526073736,0.224209462,1.515470788,-0.052469321,-6.108878614,0.909121586,-1.357797003,-1.455201106,0.091829595,0.127910338,0.159955567,0.475714149,-1.078056353,-1.065354888,2.500368411,1.117639995,-0.376057059,0.621983305,2.511839422,-1.539634117,-1.049448685,-1.731253719,-0.680423218,1.42795356,-1.010791595,1.896891271,1.573158625,1.519967389,-2.598610203,-1.9848324,-0.947168008,-2.406464902,-0.304809398,0.681423204,-1.00407147,0.300914632,0.556677275,1.888439886,-0.210374371,0.336645555,2.235844843,-0.851034438,-1.751733379,1.593372679,0.076655641,-0.461211168,-0.212092193,0.450138172,0.483972552,0.453477442,1.29576851,-1.150013331,0.767585009,0.496866717,-0.281587668,-0.18972445,1.302280416,0.420918646,0.044509142,-0.461486722,-0.715377093,-1.15E-14,0
GSM120592,11.70390082,6.736756222,8.361721429,-1.505869288,0.170011039,-0.730728445,0.168151242,4.165492354,1.039153452,-2.738433481,-2.398058276,0.086920023,0.135608882,-1.11119558,1.057768085,0.634943577,-3.267257718,-0.50116843,0.268375021,-1.939637574,0.995971213,-0.679360738,1.385993769,1.901091333,1.087759222,-0.954914977,1.900191334,2.091205444,-1.146359937,-3.473961136,0.199034551,-0.159527099,1.460432561,-2.708422377,-1.531928151,0.495905265,0.226079672,2.84719775,-1.540446282,1.011959885,-1.631663776,-0.090394225,1.143494428,0.89594104,1.84431488,-0.133570784,0.229963435,0.45534627,-2.88481011,1.515181253,-0.555364075,-0.583098715,-0.237879631,-0.884266731,-0.769424015,1.790503836,-0.960633118,1.107893735,1.424346156,-0.446611531,-0.017217205,2.915804809,3.024681501,-1.683444801,0.682125739,-0.277421627,-0.743815685,1.923255208,-3.655334761,-0.532190222,0.479855072,-2.665943321,-0.605631429,-1.670027391,-1.069568357,0.021687969,-0.650390734,-1.644257066,0.085483803,0.017444551,-0.132183541,0.997928681,-2.492909993,1.954809094,0.266111068,2.201760781,-1.856456355,-2.82261708,-0.654482456,0.472681648,0.495026543,-0.664880055,-1.654173854,-0.117117893,1.066836722,-1.081379578,-0.411295177,-0.223770789,-1.024361987,1.509512167,-0.501875501,-0.257657314,-0.644111375,0.031758702,1.88E-14,0
GSM120593,7.173163767,2.209866729,0.792624676,3.059228442,-0.2478366,3.719695382,-4.851997832,0.539351372,1.817974436,2.273564877,1.778147625,-2.241633876,-1.245703629,-0.920901595,0.802923229,-0.035410162,-3.106182127,-0.720650275,1.287023076,-3.227658917,0.425745253,-3.148861469,-2.067412635,1.383868736,-0.882346863,4.696951927,2.823648131,2.903328663,0.880409426,-1.896554017,-4.898186324,3.507322498,1.024186511,-0.863352595,-0.596526084,1.231935569,4.481748298,0.309001886,-2.404982008,0.165974049,-0.141526925,-0.475236979,2.176271475,1.870319625,0.632171949,2.194171676,-0.532756225,0.383529465,1.181080546,1.62581299,-0.610624241,0.335346148,-2.063986395,2.463529438,1.506184209,0.014151265,-1.938274443,0.032080567,1.701340418,2.078901425,3.411260765,-2.456444219,0.138965594,1.612980326,-3.018998133,1.684227445,-0.553910118,2.58104831,0.599291222,0.212896399,1.299937956,2.878594238,1.391266205,0.681240989,-0.233486599,-2.023665442,-0.657006683,0.496639484,0.331804049,0.850478624,0.153765785,0.124966314,1.803494669,-0.279410463,1.436828778,1.44068614,-0.988612033,-0.264678446,-1.846156953,0.02983964,1.294647633,0.761937988,0.27864791,0.777314209,-0.293728362,0.847982334,0.006949972,0.624793726,0.570151399,-0.017558137,0.617845547,0.317318565,-0.086137511,-0.194781804,2.09E-15,0
GSM120595,5.319756488,5.734313294,2.629778845,1.116102592,10.23088064,1.319682686,4.196779546,1.065240351,0.299957377,-0.186157205,3.315167452,0.798633038,-1.095007334,-3.93633431,-2.510166386,0.286231758,3.017565926,1.800507564,-3.029040247,1.796552883,0.314884606,2.63321472,-1.257007211,-0.259963499,1.68982022,-1.528747901,0.295418558,2.179112303,-0.524120585,0.629246813,0.1825294,1.737226645,-0.722128837,2.961411157,0.703182649,-0.265734975,-2.572556941,-0.880960834,0.952618004,-0.741073336,-0.474475993,0.88282865,1.679667987,1.352804067,-2.175720345,1.921561547,2.795570273,0.726323007,-1.087146523,-0.506880903,-0.131853049,0.913500206,0.32042181,3.228941244,1.445295948,-0.509953872,0.405662234,-1.353607808,0.943193992,0.426449579,1.354093785,0.095950188,0.821369958,1.801746587,0.310357109,-0.83619162,1.941764475,0.444536324,-0.196864499,0.334012938,-1.744650788,-0.220156269,-0.053180015,-0.438153153,-1.13561407,1.796240631,0.146365488,-1.860609638,-1.861148184,-1.536565763,0.33921936,-0.073727666,2.239150139,-1.192198826,-0.178249516,0.197597454,0.888061447,0.436018968,-1.302798483,1.37446935,1.664312466,2.024490912,-0.475201287,-1.571504794,1.102615921,0.789964547,-0.430352096,0.037243968,-3.261153051,0.51175018,-0.659017586,0.743209623,-0.805733619,1.310451181,1.69E-16,0
GSM120596,7.437391239,8.557490992,6.445668061,-0.340011488,-4.098428476,-3.706470852,-0.34585276,-1.188524353,2.585953531,2.824586089,-1.290708049,-0.152002811,-4.519055611,-1.622686488,3.002866382,1.026691859,-0.791177394,0.362366192,-0.94646936,0.628530153,1.14371083,0.846011907,-3.496601613,0.669830114,0.078841702,1.114604974,-0.997236761,2.151610899,-1.28218749,2.500149839,3.398762629,-0.079578869,0.837002393,-1.231418249,0.870425386,-2.75163911,3.521049002,-2.308378492,-0.750547482,0.116960981,-0.266788081,2.312668289,0.156340231,3.460690625,0.300134812,-3.125911908,0.71198943,0.739951713,1.004953882,-1.262007441,1.12137933,0.139338138,1.877294561,0.248234408,-0.395335005,-0.182000645,-1.657156849,-1.058697948,-1.406704725,-0.426534255,-1.246619761,-2.764214802,2.339958879,1.209281532,-2.618895937,-1.46900717,-0.369375034,0.020392269,-1.048115163,-2.763229561,-0.357016614,-1.42856301,0.386556513,-1.689950175,-0.232220646,1.30778604,-0.238713332,0.689734015,0.520106457,-0.811845901,4.400951855,-1.47852047,-0.705400476,0.451690684,1.18468181,0.342752214,-0.109336987,1.551800231,1.123371459,0.661253205,0.019701066,0.822467276,1.326941207,0.733968014,-1.409656049,-1.302092648,0.864501541,-1.498332304,-0.06047587,-0.534633077,-0.332914716,0.027636997,0.065905133,0.059820767,9.74E-15,0
GSM120600,9.569182473,3.98407284,2.007951999,1.341126983,9.59298533,-9.599463718,2.71910976,-2.753080867,1.901508317,-6.554936159,1.782494126,0.685408875,-3.167094097,-1.590680924,-2.060179972,1.648530274,0.599524536,0.30229657,-2.41157236,-1.314065076,-2.493787892,1.877534011,0.758965617,0.750564096,2.089318218,-0.965817064,-1.563185023,3.307839258,-0.710440013,-0.702458015,0.475113603,0.339302401,-1.262272244,-0.177663771,0.587639249,-1.075956409,-3.013586427,0.617031733,1.182330908,-0.883443523,0.406639063,-1.355050783,2.25470219,0.523009136,1.30153603,0.252186619,0.826180238,1.445059511,-1.245523838,-0.191524476,-1.042842811,3.215436589,1.826470271,0.940577536,2.607893085,2.661170553,-0.399141374,-1.37805191,0.385164406,0.480194182,1.099006781,-0.352456152,0.975843592,1.269769161,-0.40271919,-0.958823445,2.398126532,-1.405392033,-0.776456335,0.399556479,2.160295921,0.139993221,-0.228135177,1.183602786,1.119082546,-0.053107563,2.584104835,2.171382304,2.583839216,-1.034146146,0.023251838,-1.681005978,0.514266403,0.889010325,0.291452842,-1.001734747,-0.275724169,-0.908528014,-1.282411708,-0.338660497,-0.946338616,-1.851038925,-0.021871203,0.892923175,1.191652325,-0.791159434,-0.047407871,1.169911723,2.297848195,-0.5232978,0.598987351,-0.116549604,0.318013505,-0.967924595,3.92E-15,0
GSM120602,12.21203396,3.097018086,0.558098767,7.003497322,-0.386120598,-3.86160144,-1.286817521,-2.166374772,-3.32783937,0.995992359,3.224116745,-3.317827726,-2.963284299,-1.533264861,-0.217376882,-0.108573884,3.90629844,0.58545687,4.047324573,-0.870028307,1.448585414,-1.7102324,2.075669073,0.694281586,-0.502664197,0.307660835,0.468454527,-1.055404751,-1.855273422,-0.705485316,-0.169807544,-2.164636798,0.545430377,0.03360082,0.440327723,-0.958800953,-0.657169777,-2.22302614,-1.140917774,0.356927573,1.064887833,0.119964126,-0.084172135,0.127463646,-2.613301515,-2.047046689,0.16789234,-1.193731858,1.142098945,-0.320671933,-0.061604591,-0.929242215,1.234591806,0.280831108,-1.296573924,-0.336414986,-2.24592533,0.521667013,-0.322996334,-1.875902879,3.852227297,1.675485764,3.47679609,-0.32104866,-1.124605653,0.88456056,-0.101420068,-1.762962833,-0.208255631,0.174515421,-4.031640465,-0.306063692,-0.857382527,1.272070491,-1.894624572,0.303348244,-1.462110533,0.525753159,2.314311694,0.222620363,-2.215206405,-0.689563037,0.375264365,-0.827019715,0.829298439,1.330653129,-0.548892867,2.688492375,1.540101057,-0.442503086,0.590854861,-1.039464748,-1.305234801,-1.779923389,1.108309147,0.874488657,-0.89254712,-0.002946753,1.609604021,1.091627649,0.588060307,-0.268177146,-0.199946075,-0.242182136,-1.65E-14,0
GSM120603,6.673942197,12.81201003,-6.004296478,-4.999080385,-5.802013136,1.092750088,-2.871518398,-1.387584553,-2.505509,1.396388195,3.697437069,-6.448220081,-0.462118035,0.169018212,-0.790537761,-1.97527913,1.663717403,-1.639440012,2.026229106,1.686079132,4.223239319,-1.872954168,-4.852554916,0.871881649,1.511914391,-5.040835201,-1.052785459,-3.115892236,2.303764696,5.10815729,-2.315724536,-3.091858735,0.430162625,1.799453567,0.550957971,4.425762829,0.733194986,-1.05696976,1.0194474,-2.077406456,0.468147519,-1.956941302,-0.877521361,-0.61038551,-1.654238009,-2.235010399,-2.883261194,-1.234220036,-5.037106909,-1.972866887,-0.470657082,3.140841061,-1.717069508,3.349402307,0.528112268,0.075656751,0.073489306,-1.7129853,1.223308551,1.519824652,-0.682172981,0.072982818,0.561031949,0.091621316,0.756044218,0.065554699,0.828214875,-0.239899681,-1.918648825,0.632312973,0.969458749,-0.386115118,-0.373354297,-0.867523508,0.714632729,-0.386921021,-0.130830345,2.627206106,-0.662544389,0.486370265,-0.029084969,0.663280544,-1.332968415,0.299531821,0.489093532,1.018563233,0.036297875,-0.409824488,-0.193285428,0.044168542,-0.532450131,0.643126542,0.355433353,-0.06068848,0.157742732,0.342502857,-0.29096141,-0.165457643,-0.093515195,0.39291568,0.482679734,0.297177427,0.143392804,-0.389216577,6.80E-15,0
GSM120605,9.999610606,11.6015548,4.952578287,2.495768869,1.01067253,3.195436346,12.9358955,0.378539604,-5.103080059,4.569482528,5.177159012,-2.679788022,1.367860128,-1.295095047,-6.309940084,3.185811599,0.494514152,-5.093477406,-3.591982388,1.100365113,1.242977836,0.862130019,-0.215187888,-1.859673626,3.117982116,2.546447827,2.629224222,-0.26322205,0.225818767,-1.866198385,-0.595917947,1.956850626,0.251045114,0.799557288,-4.04508456,-0.038335321,-3.807516838,-2.74402999,2.047255973,1.320195369,-1.344953928,0.458196406,0.849094746,0.326650591,-0.574138781,0.464717159,1.307291289,0.585536629,1.879952989,-0.740366238,-0.062710629,-3.77198979,0.261485073,-0.694476265,0.879138364,-0.574933286,-0.15077127,0.864963213,1.71599447,-0.352837423,-1.600365461,1.397226379,0.803469085,-1.391618348,0.759843445,1.387546928,-0.735707253,-0.650014156,0.787959848,1.259097737,1.807878022,2.288570099,-0.9932759,-1.020861078,0.40485138,-0.740067868,-0.214741188,1.556616754,-0.137183541,2.085329971,1.00968966,-0.446817454,-1.113564205,1.432839821,0.693594646,0.093761034,-0.874164753,0.01900755,1.484156927,-0.431118244,-0.153144014,0.90614895,0.897507873,-0.292621985,-0.830235381,0.135484532,0.026611025,-0.046030537,0.455773191,-0.392173168,-0.041326091,0.146234453,0.550985694,-0.271139104,1.96E-15,0
GSM120606,18.77901902,2.026697834,-6.368503481,-3.916169144,-3.22208758,0.194017752,-5.378520821,-2.517875646,-0.323024321,8.584611198,-6.192074433,1.562779195,2.602007485,-2.208533307,-2.154862099,2.81679887,-3.117640307,-5.059537821,-2.281884502,-3.216807685,-6.91228546,3.397621419,0.592454156,2.56143292,3.785231214,-1.053389753,-3.065275226,-4.375402027,1.170635482,-5.653197616,-2.598223897,2.163640889,-6.829991582,3.326552434,-2.514310079,2.841710916,-0.116982979,0.398568956,2.175955086,-3.312849268,-0.631617157,0.822029008,1.123989812,0.384004546,-1.089195069,-1.072692508,-0.061489052,-2.033396623,0.439803786,1.941417897,-0.213002375,0.114511438,1.308396019,1.608396168,-1.618029246,-0.208975006,-0.995411487,1.133255679,-0.823975382,-0.363670943,0.642847271,0.340013446,-0.435239927,-0.444663795,-1.603498795,-1.373341003,-0.197870366,0.265834311,-1.106995429,-0.799472556,-1.110783377,-1.187918101,-0.641236752,-0.144132501,0.303716243,1.392396064,0.209013974,-0.214983248,1.162697122,0.498142422,0.445321869,0.124073941,0.602796698,-0.743611989,0.559137737,-0.428688784,0.439846051,-0.322822505,-0.120939019,0.04844692,-0.564329873,0.259167217,-0.704127635,0.349989227,-0.242398959,-0.055732412,-0.052663505,-0.239937546,0.22329757,-0.286301812,0.0020917,0.242289912,-0.044205389,0.100935163,6.21E-15,0
GSM120628,-10.7043535,6.248851099,-1.930922128,1.315010774,2.083161979,3.887221855,-2.269169272,-3.461438069,-1.23527561,1.268311866,-2.192060061,1.0631031,0.116536698,0.594697133,1.079736548,1.080889963,-1.650122558,-1.886222211,-0.550874479,-0.595549254,2.433683669,-0.663242105,-3.691604502,0.882867413,2.72942636,-1.893930024,1.281187586,-1.906879905,0.171284675,0.615459711,3.744386201,2.22225515,-0.874592688,-0.097965003,2.303626154,0.144118548,-0.576702085,-0.899804073,-2.756992241,1.772570989,-0.900938811,1.694184106,2.347136602,-0.847632479,2.652265876,0.403044638,-1.231637499,-0.768070153,0.751102004,1.958151795,-5.591822185,-2.28777962,1.154421218,-1.769126482,-2.361658483,0.202318949,0.472825402,-1.371798155,-0.665592396,0.702107509,-0.043720691,-1.629840942,-0.924827532,0.078019842,0.194758597,0.794109123,-0.639351717,-3.956832361,0.423770586,-2.390448787,0.890716484,0.34235796,2.870342382,1.044077385,0.177791881,-0.880925013,0.909659832,0.549741052,-1.457828528,0.230283135,-0.387336888,-1.201011092,-0.2443921,1.137489067,-0.861754256,0.633829699,0.912695752,0.109635698,-1.19857847,2.676967573,-1.471877609,0.338392937,-0.986992061,-2.17863605,0.526365098,0.433925897,-0.916316271,0.590488161,0.638307904,1.239212372,-0.213615416,-0.011865751,-0.549356925,0.073092757,5.86E-16,0
GSM120629,-5.187626416,3.594168082,1.367628544,5.181419277,-0.429666714,-1.292842762,-3.146401719,1.496977977,-2.628305804,1.651782491,0.52726552,-0.728010955,0.587717154,1.45198448,-0.16237232,2.78970776,-1.475930074,0.023987232,-2.540696979,0.773286135,0.7401055,-0.141369043,1.457380929,-2.100628905,1.028236819,1.651085789,-0.778331786,-1.195345448,0.982073106,-0.771020631,-1.623281268,-0.699405436,0.823602409,1.460865417,1.56287555,-1.876368934,0.170181623,0.360120079,-2.316047884,0.027101959,2.673996706,0.594961684,-0.551654243,-3.061216879,0.422817068,0.587335252,-1.767771453,-1.714460744,0.462621022,0.553761879,-0.53288153,-1.400777338,0.787686913,1.777406012,-1.218557552,2.723945686,1.320646074,-1.017315634,-0.65116291,-0.753847699,1.035372959,1.766358627,0.502952933,-0.091675862,0.076364201,-0.070609058,0.449464672,0.269585114,1.380054614,-0.09777862,1.197137568,-0.226913753,0.521125399,-0.176486269,-0.619795322,2.005052602,-0.399650469,-0.766021733,-1.474486205,-2.849716369,0.474572058,1.809287091,-0.876267128,1.495934091,0.868792,2.712026545,1.491165657,0.987225038,-0.470994034,-0.069721146,0.735718572,-2.248439985,1.161443081,0.65847075,0.60290542,0.123740769,0.282695047,0.937096564,-0.112833525,-1.944927492,-0.936606943,2.371996046,2.992126676,0.174401661,3.28E-15,0
GSM120631,13.83599423,-8.588182112,12.90888167,-3.340844726,7.037671275,5.78426729,-3.312202273,0.553825311,2.522281037,-0.907619248,0.610455602,-9.075697586,2.67121189,10.37412884,-5.067512121,2.154011933,-6.077517117,2.266241907,1.481464441,1.811519346,0.704740974,-1.425728889,7.568492403,4.613820056,1.425578203,-2.051630993,1.132527891,-0.439572155,-1.306173371,-0.472707702,-2.524605401,-1.025123315,-3.588595466,0.092458209,2.479102192,0.154139952,1.348912324,-1.843712194,-1.066278956,0.726666323,2.664344333,1.63255296,-1.346756256,0.066573592,-0.679799272,0.865632373,0.737408424,-0.365430338,-0.789778212,-2.908267011,-0.174608847,1.292554213,2.470946601,-1.048527454,0.319897328,-1.94998194,-1.747869802,1.255030935,-0.070345453,-1.563716589,-0.524875293,0.0232129,-0.575744025,0.847014807,1.000216683,0.707416841,1.22785505,-0.197281741,-0.451369629,-0.760272019,0.456451288,-0.058439598,0.667324867,-0.068205273,-0.467735023,-0.217601089,-0.084107592,1.259251686,-0.529727046,0.449054553,1.345169504,-0.507067449,0.477503379,0.25469432,-0.03064227,-0.625249234,0.286334237,-0.472621109,0.072570511,0.523067661,0.299867512,0.544809229,0.020089921,-0.669140324,-0.324886974,-0.331437115,-0.541442573,0.056244252,-0.037791992,-0.303916013,0.234318198,0.198667565,0.128199906,0.077725258,9.35E-15,0
GSM120634,7.164030275,1.668793785,8.378413593,-2.038126658,7.353350707,7.106511864,-3.404674132,-1.626190092,-1.366435813,-1.115304357,5.24658122,1.386422393,1.72270569,-6.304936126,0.310183208,2.910339826,2.286329928,0.578546702,0.728683156,1.737658113,1.617320766,2.681012872,-0.378579867,-1.296208754,-1.360550142,-0.939933822,-2.523298953,-5.398296771,-1.08074259,0.378350498,-1.975762861,-1.105055423,1.09799882,-3.758714005,3.131475534,-4.066103439,-0.860095363,-0.681496991,3.380691244,-3.04964368,3.858451431,-3.004078559,3.324807439,0.097279162,-1.402524166,1.654781499,1.679229756,-1.987564914,0.009779387,2.512999819,-2.250127905,1.542814517,-1.042805002,-1.573666749,-1.936855086,0.982409792,-1.703628433,0.640080006,-0.873122987,0.289686508,-0.411940168,-1.893564639,-0.123697991,-0.193070667,0.514928828,0.078204846,-0.799327012,-0.304439475,1.147975386,-0.881492332,0.252151029,-1.650353441,-0.610134045,0.373975771,-0.498734097,-2.032725114,-0.710863126,-1.407942556,-0.459319527,1.435066726,-0.280464604,1.244954845,0.482531176,-0.074866626,-0.186233434,0.678036192,-1.210078118,-0.749544993,0.532890817,-0.000255923,-0.581147451,0.678636793,0.195389502,0.932131269,0.167664761,-0.749573532,1.281033351,-1.089469796,0.124248463,-1.272919599,0.933749769,-0.193096456,0.141259649,0.079517489,1.62E-15,0
GSM120635,3.663692942,-1.973264342,4.369578606,1.268405163,3.849787861,-6.136047512,0.00573532,1.398414317,0.32621299,-2.61648201,-3.308747237,0.522416839,1.051626173,-2.476869187,0.19502782,0.826700663,0.127243531,-0.08931545,-3.623542813,1.939301339,-0.860241679,0.952358383,1.708425798,1.732641455,1.260487422,-0.048707154,-1.3232255,-2.099596328,0.26520138,-1.05350093,3.782217064,0.67735338,0.140865205,2.379519101,0.502759738,-1.591543836,1.578681494,0.609101354,-1.040957854,0.022242663,0.28946794,1.019192093,-1.629606262,-0.48088052,0.471923349,0.742772818,-2.894508883,1.92160024,-0.038774833,0.709930674,0.544922299,0.780104024,0.418210294,0.864329634,0.573886394,1.478262718,1.031821783,0.474197798,0.739386786,1.116498898,-0.710964212,1.869986232,-0.47270581,1.447334599,-0.557195177,2.456630226,1.113506482,0.299676347,0.051913173,1.34924432,-1.585371801,-1.230183117,1.726624507,0.807186927,0.818322231,0.297851478,1.143775739,1.882356347,-2.181084253,2.892746906,-0.20093729,1.616360247,-0.22931078,1.074443727,-0.75133005,1.049622965,-2.388701615,3.218192261,-0.986782052,-0.06240246,0.120426122,0.20076932,-1.804993353,1.178887896,-1.847387927,1.770622883,0.715195087,-1.553657818,-0.924880697,-0.118009302,1.355710288,-1.50572426,0.39781489,-0.651326845,5.22E-15,0
GSM120636,-6.917873845,1.943469902,2.96013071,-0.117120896,-2.697932573,0.086625826,-1.769216352,-0.528087469,0.691951439,-2.18501517,-4.438033703,-0.665242432,1.261806868,1.935873635,0.610260871,0.54879238,0.156068601,0.917868049,-1.218727951,1.030702036,-1.111238292,-1.084001308,-1.152006292,2.605605937,0.352300397,-2.678379771,-1.188982734,1.35888413,0.391895354,-2.69943107,0.490313712,0.095364137,1.337354155,-1.870213566,-2.574231253,1.140077392,-0.731665403,-4.663412547,0.694240534,-0.788624275,-0.913182863,0.82400939,1.298200997,0.568804389,-0.098423611,1.845459781,3.774262933,0.862470663,0.961287178,0.348602893,2.10129301,-0.13063573,-1.426242286,0.6324269,-2.856663166,0.444739374,2.299388631,-0.733872249,-0.516039559,2.372769917,-0.186765915,-0.74798006,-0.80467553,-0.281505671,0.594269708,0.761673927,3.444963516,-1.385976475,-2.149515753,0.299913134,-1.082605021,0.127799708,1.72817787,1.586838049,-1.464941859,0.394790277,-1.957301003,-0.70817793,-1.576588615,1.116989277,-1.232395849,-0.157326343,-0.837411398,0.752155967,1.04034006,-0.509303351,1.432948474,-0.393824899,-0.02968196,-1.341799288,0.972772891,-1.210165117,3.78012593,0.755445332,0.840537161,0.248824345,0.804237253,-0.881218698,0.958889243,1.650188127,1.200660674,-0.640594612,0.478567243,0.842101624,4.54E-15,0
GSM120639,-5.822440943,14.12343344,2.780644586,-4.353327857,-7.955970786,-1.384087313,-3.035552213,-3.662356803,-1.586998871,0.658110444,-0.84474771,-2.540803226,2.641172913,4.483103563,0.270513441,0.583594225,-0.348795413,-1.486538967,-2.611153407,3.164843221,2.286960053,1.969632294,1.614402937,0.50030896,0.1810291,-0.645117123,-0.84595987,-1.624046632,1.457135219,0.02750691,-0.916671961,1.692921531,-0.755920798,-2.355056787,1.709576987,-1.394911499,-0.445082138,2.825367489,-1.371423324,2.430311259,0.464993322,-2.389102961,-1.314566974,-1.008074206,1.733541902,2.567735763,2.555850026,0.719359518,-2.075428928,-0.139227019,1.921392335,0.106026685,-1.033004369,1.427653901,3.178432169,0.56460208,3.677768038,-0.861808958,-1.344816928,-2.092887056,3.711127728,-1.058885568,0.940415459,-0.681208169,-2.999336052,-0.017275714,-0.563383187,0.066223726,1.684537581,-0.275470127,-0.520559413,-0.805545055,-0.419006575,-0.763527521,1.07552752,-0.915536102,1.265860886,-2.664562015,0.989832886,2.602765427,0.281493156,-0.018789233,-0.547042601,-0.046432999,-0.684581054,-2.414294176,-0.067883674,0.725561396,0.439982786,0.212197658,0.073894212,-0.481520959,0.354958615,-1.510752942,0.414532637,0.485812289,0.944215249,-0.046538976,-0.095465986,0.318005837,-1.062085136,-0.719329787,0.14247727,-0.293084289,3.77E-15,0
