X,GSM120468,GSM120475,GSM120477,GSM120478,GSM120481,GSM120484,GSM120486,GSM120487,GSM120488,GSM120493,GSM120495,GSM120496,GSM120500,GSM120505,GSM120506,GSM120508,GSM120518,GSM120524,GSM120529,GSM120537,GSM120541,GSM120543,GSM120544,GSM120545,GSM120551,GSM120555,GSM120558,GSM120560,GSM120562,GSM120569,GSM120570,GSM120571,GSM120573,GSM120597,GSM120598,GSM120599,GSM120601,GSM120604,GSM120625,GSM120626,GSM120627,GSM120630,GSM120632,GSM120633,GSM120637,GSM120469,GSM120470,GSM120483,GSM120485,GSM120489,GSM120492,GSM120494,GSM120497,GSM120498,GSM120501,GSM120503,GSM120510,GSM120512,GSM120515,GSM120516,GSM120520,GSM120522,GSM120526,GSM120528,GSM120532,GSM120534,GSM120536,GSM120539,GSM120540,GSM120542,GSM120546,GSM120547,GSM120548,GSM120549,GSM120550,GSM120552,GSM120553,GSM120554,GSM120556,GSM120557,GSM120559,GSM120561,GSM120563,GSM120564,GSM120565,GSM120566,GSM120567,GSM120568,GSM120572,GSM120592,GSM120593,GSM120595,GSM120596,GSM120600,GSM120602,GSM120603,GSM120605,GSM120606,GSM120628,GSM120629,GSM120631,GSM120634,GSM120635,GSM120636,GSM120639
2996,-2.405602576,-3.651143465,-1.86864641,-3.281242041,-3.021183436,-2.379726584,-2.792726035,-2.857918248,-2.200056354,-3.315373171,-2.398917862,-1.619197503,-3.278701229,-3.61538094,-2.917365461,-3.483022869,-2.854120954,-4.235332447,-3.96949674,-3.519331409,-2.461715716,-3.685057856,-0.340763442,-2.7772465,-4.359374302,-2.533850267,-1.668985657,-2.986812765,-2.184929851,-3.187262112,-4.145583629,-2.221585326,-2.150195738,-2.577903575,-2.507771565,-3.294371722,-3.089296798,-2.965101671,-2.649658091,-2.806711216,-2.775052525,-3.341832134,-3.604800937,-4.692705579,-3.317457999,-0.776204746,-3.81064055,-2.530514869,-2.278366616,-1.833775897,-2.601936229,-1.850329307,-2.104995408,-1.779174016,-3.053637847,-1.796554864,-0.540988184,-2.960441443,-2.624581097,-2.295975127,-3.394631289,-0.560601269,-2.569452962,-2.73527799,-2.202340237,-2.169530094,-1.966115366,-0.680651392,-1.526058331,-1.732951879,-0.77347168,-2.806094721,-1.392079879,-2.266227121,-3.252694926,-1.690230043,-0.268770328,-1.976951698,-1.429817231,-2.615862925,-1.129459462,-1.271445784,0.241514741,-2.472539142,-1.916117955,-3.02782672,-3.898601837,-2.110591476,-1.696599994,-2.506978156,-2.016711424,-2.04326533,-2.720287433,-0.862264976,-1.465081227,-2.363864816,-3.302656698,-1.314127252,-3.605802234,-3.129200243,-1.521268688,-1.606085276,-2.259459791,-2.35750585,-2.971902021
3000,4.86991859,-1.851574503,0.294172216,1.056394721,0.205033679,2.143278504,1.450928399,-0.664997131,4.312607223,3.560337999,1.999542997,5.655287934,2.850196321,-1.938808565,0.152688578,6.821075466,1.827473139,-0.627422614,3.610022081,2.365632292,4.378704706,-0.142945169,-1.142941316,1.117600962,3.187438489,-4.515636982,-0.627422614,0.435096922,1.384958325,5.821322287,-2.551910867,4.816776776,4.831047962,-0.578333742,2.259991928,6.248538509,1.220959648,3.332533969,8.489073771,-0.565175363,-1.27287543,3.104626181,-1.33153182,-0.627422614,-2.599338941,-1.361539988,0.553647091,-1.579082723,-0.627422614,-1.943890467,2.14748356,-1.723950927,-1.494337492,-2.60175729,-0.627422614,-3.011810809,-0.640468782,-4.690633846,-5.776884502,0.151358256,0.605372616,3.558345216,-3.068619272,-1.256013062,-0.627422614,-2.699646413,-3.236533078,-2.264055615,-2.305086174,3.828034358,-0.739909043,-3.524614307,-1.958083551,-3.148462902,-2.935337486,-0.411964031,-2.766875418,-2.790560532,-3.682679686,-0.381880693,3.858760936,-0.627422614,-4.252030189,-0.627422614,-0.627422614,-2.725229136,1.817466851,-2.967647328,-0.627422614,-0.627422614,-2.559652309,-2.959068331,-0.627422614,-0.97877369,-0.627422614,-0.614376445,-0.627422614,-0.627422614,-1.080558662,-1.338244604,-5.605622846,-3.585526952,-2.311436524,-2.654691366,-0.153803465
3003,0.180994229,1.056834592,0.434491195,0.837986716,0.342502085,0.09206767,1.05629477,0.074284681,-0.048041614,0.633591332,2.10962643,0.525295766,0.804100269,0.507766177,-0.376256828,0.184542929,0.137130509,-0.708142625,0.174012649,0.33849439,-0.060873024,0.583950657,0.294228161,0.667366441,0.067858349,1.212093988,-0.382942576,0.367002333,0.295117084,1.297383193,1.264238417,0.581688173,-0.362693308,0.226442486,0.217643579,0.257152896,0.280597706,0.338471134,1.298983688,-0.821327507,0.346398046,1.374080706,-0.160575008,0.020080117,0.662750607,-0.791215602,0.05708831,-0.526913307,-0.617465081,-1.497168231,0.493893063,0.276082934,0.966588113,-0.606599492,0.095324039,-1.133259581,0.034392259,-0.4032995,-0.52788655,-0.275020498,-0.445492866,0.410778045,1.952683291,-0.705561489,0.229761279,-0.44937081,-0.851245469,-0.673904379,0.588342059,-0.140355633,-0.647682294,-0.545654099,-0.739113235,-0.361622244,0.660871116,-0.281010807,-0.052692784,-0.730577704,-0.06168468,-0.578489271,0.303907725,-2.04491709,0.167024567,-0.53789734,-0.560178448,-0.234757599,0.507286633,-0.822321184,-1.01520651,-0.240660095,0.221235944,-0.618766743,-0.095592824,-0.836761094,0.072218696,-0.274646018,-0.913996652,-1.239558377,0.06247333,0.361991212,0.009783691,-0.022676377,0.119723889,-0.022836512,-0.196380616
3049,1.581853315,1.816467712,1.083565622,1.287293389,1.239241868,1.519053933,1.055242985,-0.046100725,0.9078233,1.373264749,1.059441503,1.007148735,2.140996104,0.419337761,0.12662144,0.902596364,0.092271714,-0.634724963,0.165861765,1.715252436,1.019308267,0.382626323,0.777353958,-0.290771475,1.268637432,1.203201964,0.043890171,0.696380971,1.043202675,1.407059596,-0.791075602,0.24624423,0.991953462,0.693153841,1.131707016,0.318550955,0.499546912,0.761454963,0.752650237,-0.234205527,0.846322322,1.094853036,0.975981609,-0.012394474,0.208401066,0.391045843,-0.566021682,0.932951956,-0.147050799,-0.550144845,1.46826728,0.022905432,-0.038322591,0.47167491,-1.42323471,0.634797756,-2.139642446,0.123878361,-0.237990599,-0.06789431,-0.349703216,0.890944188,-0.115803187,-0.38288391,0.475132376,0.314671935,0.174639999,1.751199274,0.325578538,1.197156298,0.535325335,0.063597635,0.390632323,-0.006004794,-0.671600405,0.249982596,1.444201286,0.145420578,0.493334528,0.532266771,-0.578895845,-2.52686755,0.773934043,0.323702995,-1.252526026,-0.458939849,0.864416694,0.020724165,0.546043004,0.153481404,0.148770207,-0.159831808,-0.703897666,0.692942258,-0.275534893,0.159631163,-0.063051552,-3.58180711,0.623912851,-0.852429528,-0.621806147,0.895507389,-0.552497447,-0.565558447,-0.778793743
3203,0.901157049,0.937752393,0.323519077,0.898244137,0.343103603,0.478032376,0.599281622,0.620609636,-0.019971993,0.905055042,0.206954878,0.45846039,-0.597540065,-0.075627036,1.004638805,-0.035697688,0.54230161,0.709612404,0.629476266,0.951453426,0.12423478,0.042828618,0.639121231,0.764958529,0.575740674,0.191046122,0.549857817,-0.159494992,0.940973345,0.546260132,0.365335697,0.446223253,0.248344889,0.522957601,0.692644903,1.217355707,0.229274901,1.103960465,0.73466156,0.372454003,0.126461223,-0.042119308,-0.049629908,-0.600853357,1.854667607,-0.376523435,1.060741878,-0.83103823,0.198734285,0.276799529,0.341736057,0.043562143,0.015939379,0.004001536,-0.17058138,0.48134184,-0.794397067,-0.506632526,-0.03147184,0.107570293,-0.59017399,0.429094633,0.843320058,-0.198239111,0.313964753,0.727298197,0.242548763,-0.753891372,0.56239813,-0.20651181,-2.220108932,-0.076271308,-0.461104805,0.239229657,0.664124938,0.191298208,-1.189547647,0.534727962,-0.161547746,-0.074726008,-0.04219622,-0.04875817,0.454899072,0.800809202,0.206170362,0.227387449,0.763090714,-0.573283143,-0.281351454,-0.413589369,0.222370538,-0.474016932,-0.437428796,-0.797738587,-0.117784955,-0.591226421,-0.767391408,0.025447007,-0.189534222,-0.298853902,-0.80820519,-0.169496467,-0.258332474,-0.091126858,-0.117025876
3283,2.302263753,3.859287333,2.77739944,2.884085648,1.925817773,1.52994615,2.81019286,1.062524955,1.676345706,2.746053564,2.288798303,1.496626711,2.568377301,1.513703387,1.736854244,3.401781044,2.121963761,1.542929808,1.542929808,2.804759428,1.626118916,3.156652774,1.964529593,2.812645842,2.564276465,2.768503581,1.542929808,1.901581979,1.916765864,1.542929808,2.743382721,2.093990517,1.881459451,2.597746649,2.406785114,4.627304146,3.347682959,3.643579496,2.591057558,2.974144414,2.454339655,2.572295775,1.688359267,0.97822881,3.997177661,0.125388326,2.334643229,0.828295439,1.542929808,1.542929808,1.792053092,0.193363598,0.832189989,-0.051645664,1.239970858,-0.138684308,1.542929808,0.393904433,1.137330684,0.072501921,0.16755756,0.184414277,2.554798372,0.763508055,1.542929808,1.776532511,0.320504777,0.564680224,1.3522103,-0.391035179,-0.003719409,0.182449561,0.548188017,0.338628704,2.846342201,1.542929808,0.42661144,0.011795184,0.154465539,1.663477491,0.606681536,0.364357974,-0.248774273,1.542929808,0.36756569,2.572561007,3.457705479,0.548250111,1.555913465,0.796369895,0.616553129,0.189208842,1.542929808,0.976397223,1.542929808,1.542929808,0.751886522,0.020472248,1.542929808,1.31583694,1.224234337,0.66061212,1.150627798,1.313971807,1.542929808
3303,-0.611016076,-0.988999687,-0.551761389,-1.431311835,-1.0763492,-0.438871829,-0.991952955,-0.704890734,-0.994999507,-1.436061671,-1.157056331,-0.355763345,-1.171750105,-0.973650644,-1.304843406,-1.093630703,-0.586157611,-0.517933393,-1.423531144,-0.881790349,-0.989718129,-1.156633494,-0.918535581,-1.290950002,-1.324532673,-1.367119372,-0.812270963,-0.760926336,-1.372684546,-1.208301155,-0.952373044,-1.038111307,-1.222831371,-1.23834668,-1.038422102,-0.771878785,-1.807324713,-0.653435409,-1.749842605,-0.570058181,-1.00624967,-0.571153685,-0.709939188,-1.007268999,-0.650020803,-0.352301127,-0.767248711,-0.751048676,-0.755466213,-0.6441191,-1.319499716,-0.865530191,-0.809145153,-0.552326941,-0.330358868,0.368247758,-0.829085347,-1.122316741,0.559940416,-0.839866542,-1.36220119,-0.498514682,-0.964991144,1.05194468,-0.939746406,-0.897367721,-0.934441269,-0.568273554,-0.523356931,-0.619499844,-0.397929417,-0.584577987,-0.256206591,-1.143522022,-1.206718686,-0.699981886,-0.509372493,-0.269051735,0.21617977,-0.391987724,-0.434359342,0.363094778,0.577162843,0.029667475,-0.58341746,-0.597705029,-1.125477596,-0.672171538,0.259144595,-0.18379221,-0.424416484,-0.201807068,-0.657480627,0.333952517,-0.386910884,-1.533780858,-0.160447551,-0.457229529,-0.485385958,-0.747539984,0.477448103,2.141706551,-0.385445064,-0.686548248,-1.194184593
3352,-0.708414511,-0.573063034,-0.506917895,-0.221552033,0.148277519,-0.625876798,-0.100858283,-0.05158167,0.564263114,-0.621960912,-0.400353131,-0.976674075,-0.406293413,-0.074242032,-0.783765441,-0.614666254,-0.038706944,0.96034489,-0.318365089,-0.078002161,-0.006387922,-0.035770275,0.352572445,-0.433436703,0.021144756,-0.673170014,0.190849607,-0.045220345,0.043468536,0.769460322,-0.404297726,0.191492381,-1.12906545,-1.062342786,-0.363376353,-0.556243117,-0.225244762,-0.095748621,-1.031245083,-0.254613756,-0.074780312,-0.035770275,-0.121574327,0.213486254,0.334236454,-0.18270003,-0.01079162,0.202559764,2.552866099,2.407701181,-0.677836318,1.697917392,-0.428220195,0.608296425,0.094197562,1.890151235,-0.170905518,-0.08557143,-0.293122239,-0.035770275,1.257692086,2.924933084,0.709769686,0.655288216,1.017591901,0.891883905,1.165185009,-0.032833605,-0.250943568,-0.421814863,2.632826641,-0.485458999,0.663231089,1.995407977,-0.394354476,0.775809766,1.360833677,1.536385751,-0.501408263,0.901775841,0.206844169,0.883898102,-0.462568866,0.166924079,1.2629594,0.523341787,-0.509878783,0.153935143,0.650347437,3.157743778,-0.157387072,0.253577025,-0.775145847,-0.172118757,-0.056803783,-0.738135585,0.122087538,-0.035770275,-0.035770275,0.510341587,2.713244126,-0.529644965,0.261336774,0.281479543,0.283989036
3382,0.482185667,0.852415697,0.935365516,0.653180676,1.553394541,0.628601978,0.471744624,1.091373729,0.651502923,1.604485247,0.57965621,1.066474164,1.460413615,0.115872596,0.901190188,0.308739698,0.89910107,-0.403976057,0.798680731,0.978118757,0.376542466,0.419922766,0.411259278,0.321101857,0.278132189,-0.12159502,0.958831425,1.284136854,0.871581073,0.78205731,0.614076676,1.15009578,0.841768153,0.332944483,0.607717155,1.018553398,1.094803458,1.442721158,0.545926529,-0.746275945,0.785189406,0.673294263,0.546048621,0.616407009,0.526497657,-0.357423188,0.739374174,-0.386267715,-0.246540888,0.010468798,0.604210738,-0.516845886,0.568107505,-0.310718593,0.581970358,-0.367199642,1.95896799,0.081412931,0.203544741,0.199637658,0.119737253,-0.194309204,0.939056528,0.372526025,-0.381797962,0.846807541,0.837628429,-0.185396638,1.020999198,-0.885035046,-0.300520446,0.723909343,0.424614852,-0.133681142,0.317325047,0.598412869,0.410581208,0.027127732,0.221557927,0.282496724,-0.679365367,-0.241452157,-0.327251619,0.374674669,0.605883553,0.424015003,0.284071242,0.517810919,0.17482916,0.041514495,-0.121833765,0.282655528,0.167589291,0.938581009,0.589621858,-0.102166992,-0.151944241,0.09243394,0.017722835,0.679207241,-0.365382703,-0.289590662,0.710432972,0.392419038,0.162607618
3384,1.360144362,2.217311476,0.787644203,0.942281176,1.81359316,0.847047996,2.108354992,0.585806165,1.259896626,1.745293857,0.776338895,1.33566559,1.209367007,0.344891741,0.598504775,1.116567468,1.728550738,0.739868663,0.818346825,0.323936961,1.220478277,0.903606286,1.232858164,0.680353435,0.988052738,0.830019767,0.872226502,1.093987257,1.265635637,2.612825529,2.021443571,0.847047996,1.484159673,1.346857144,1.070207092,1.38191245,1.472492297,1.956402499,2.023854859,1.556082313,0.81936944,1.519009141,1.695118379,2.552736496,1.217729158,1.25557563,1.00392339,0.241555222,0.575130592,0.804536978,1.746243305,-1.869041898,1.211941012,0.185555206,1.356822203,0.199580318,0.44898792,0.738078906,0.553064844,-0.274603855,-0.226205865,1.684139457,1.565659747,0.530152451,0.383952807,0.821370915,0.205534656,1.42577016,1.362295046,0.729509393,1.066422301,1.008061842,0.494338942,-1.910996735,1.158769709,-0.048382688,1.669444878,-0.779128935,0.131151631,0.742642913,0.440296281,-0.413456747,-1.384207389,0.79692728,-0.900704345,-0.379758071,1.656476484,-0.558119587,0.40816813,0.090247663,0.711786927,0.584475592,0.185421182,0.132093492,0.267134949,0.431446411,0.345446996,0.026457119,0.847047996,1.580960748,0.930414333,1.618319079,0.254237971,1.079890645,1.187531981
3389,0.651689913,1.426064562,0.571302182,0.570763242,0.073153437,0.235390509,0.928530961,0.062710805,1.43705816,-0.136178487,0.958364934,0.192211101,-0.176861127,-0.477106973,-0.148311164,0.053835843,0.165205859,-0.352478897,0.77151963,1.465626571,0.134753722,0.693081209,1.089121853,0.513605771,0.44590075,1.135252906,-0.410978531,0.753837355,1.274171334,1.246842348,0.189776827,0.110377283,0.364537913,0.779808126,1.923447154,0.799357209,0.568411713,0.418942371,1.186149182,0.021053471,0.719933354,1.139261092,0.921131059,0.562023175,0.212570117,-0.602752523,0.072298359,-0.168584649,-0.737582973,0.726725403,1.271483916,1.06432839,0.179496249,0.523371069,-0.69376406,0.884461712,-1.310237517,-0.042966646,0.065486458,0.080511087,0.722509615,-1.402379511,0.111535907,-0.207900495,-0.85555931,0.551490769,0.252482502,-0.576347499,-0.179748995,-1.191835483,-0.220043377,-0.451257255,0.38192734,-0.386281707,-0.365900949,0.135598317,-0.278693243,0.284954068,0.086449958,-0.335329966,-0.249675723,-1.476210418,-0.037753352,0.00920391,-0.710854133,-0.486006469,1.292152663,0.922690328,-0.497532535,0.02002013,0.313600264,0.607062149,-0.490568442,-0.075975797,-0.02274833,0.4103846,-0.458650784,-0.821749064,0.564787304,-0.055518249,0.577705389,0.162543415,0.33143482,0.236607693,-0.710180831
3443,2.005349862,3.191810255,1.429055206,2.820921374,0.984411872,1.7231566,1.543103373,0.376447658,1.34148192,1.599941623,2.004553066,2.262111148,1.000811,0.371101471,0.628044036,0.672014568,1.042570994,0.057375088,1.008618887,2.282416562,1.403922872,2.530649604,1.008327346,1.474159447,0.700653828,2.114196926,-0.357362613,2.28382586,1.123681816,1.193172087,1.183259651,0.722527847,1.426202265,1.251704918,1.969757164,0.651522337,1.999308514,1.950715609,1.554969519,0.860090683,1.274463475,1.700417683,1.628115605,1.652513727,2.451998973,-0.60734514,-1.146170203,1.716332501,1.654725172,0.277937162,1.545776381,-0.898095729,1.065561187,0.304953814,0.792751166,-0.259068034,0.455617745,1.293623659,1.224546558,0.750631994,1.338661576,0.597092426,0.36596684,1.560417871,0.172988337,0.439927035,1.066267801,1.359533873,1.293595606,1.944628819,1.554414815,1.023734888,0.434201115,0.677769809,1.236090405,0.944085865,-0.273520234,-0.367989193,-0.129022482,1.057618399,-0.853530625,0.75470205,0.449648936,0.476953253,0.852996348,1.71651347,1.567598334,0.248487342,0.832648217,0.372739678,-0.102733889,2.251590017,1.13372191,1.259319854,0.620101943,-1.320099813,-0.148645915,-0.361208013,0.531706108,1.197209306,1.916844947,0.474548488,2.002944083,0.62285249,-1.566298959
3482,1.271460903,2.27159092,1.848881206,1.333810591,0.879316909,0.770620862,0.727141428,0.15918158,0.632376959,1.058111458,1.846557952,1.503094606,1.608908265,0.195534119,-0.241197959,1.014735348,0.826129879,-0.379465082,0.810320851,0.733202714,0.832514567,0.839782227,-0.377199143,0.052126122,0.244423232,1.58982087,0.548197835,0.549853818,0.879655109,1.944575509,1.685396933,0.934780644,1.125942093,0.727546899,1.015561781,0.829347393,0.963048989,0.635979077,2.173612668,-0.283201073,1.153172063,0.270128918,1.196701678,0.740534165,-0.129848533,1.467841265,1.105224673,0.543138962,0.889112107,-0.803705553,1.239797379,0.295834603,-0.693821703,-0.061483193,-0.312130371,-0.105990288,-0.136837638,-0.499505808,0.205121653,0.068375292,-0.99512516,0.1640656,1.089752005,0.035452281,-0.217918467,-0.874129222,-0.668275526,0.180387528,-0.264277659,-0.250230164,-0.020887806,-0.481207882,-0.465586941,-0.375845128,0.668841424,0.077860515,-0.73762123,-0.25143429,-0.633677384,0.095843002,0.452248329,-1.869010658,-0.73101382,0.229814752,1.33821414,-0.523892321,0.556248213,-0.341499445,-0.820281336,-0.564081953,0.410036907,0.662732546,-0.214272431,-0.323462917,-0.143714799,0.091668535,0.242199785,1.511645652,-0.332661789,-0.100996917,-0.555476507,-0.513593144,0.567601018,0.813405326,0.931472583
3515,0.114649465,1.032323783,0.802952173,0.814836812,1.071569304,1.018000853,0.849747539,0.86795987,1.042138899,0.992973364,1.106659774,0.824627969,1.22336345,0.08405944,1.222163424,0.997400665,0.70827591,1.225072131,1.06386041,0.738879665,0.539571263,0.703300187,0.4763085,0.828940286,0.79039297,0.39001612,1.314956117,0.585065302,1.230196113,0.669600071,1.106091491,0.942584009,0.437087135,1.062993442,1.06403544,1.765639056,1.097969223,0.743716271,0.910672829,0.708809153,1.202069772,0.610307499,0.572849295,0.902194488,1.296202773,0.156602048,0.949585492,0.688721724,0.634442037,0.513820365,0.799595927,0.209355821,0.46178357,0.406018181,0.993294961,0.814786012,1.156355057,0.210840582,0.426709393,0.477584763,-0.556460108,0.880797318,0.141976206,0.25534989,0.879245543,0.133824838,0.445137581,0.588161207,0.411545514,0.443297521,-0.202849972,0.200608337,0.663458158,0.484388987,0.741759369,0.79870126,0.506021832,1.206458519,0.042325476,1.405491969,0.565069295,0.504532174,-0.05170353,0.674699422,0.562558218,0.465029138,1.222800501,0.288597938,0.514966641,0.486483844,0.768380364,0.433829082,0.858888584,0.662779701,0.45269951,0.891360368,0.611349253,-0.319988008,0.753798691,0.803341484,-0.056736236,0.492735712,0.833450147,0.932826511,0.688077573
3533,2.510301831,2.526762126,2.976727948,1.494272954,1.793595903,1.297476598,0.908469559,1.681066091,1.269359888,2.181335712,0.268625695,2.879481118,2.617327861,1.568511899,0.899058759,1.33897653,0.74078831,1.690774566,2.52732046,2.907694799,1.376479234,0.996391612,0.906418475,1.283705079,0.943171488,1.289030797,1.682203876,1.118777818,1.81949583,1.648529703,2.081402408,2.237671177,0.914546619,1.83606118,1.278461453,1.344800297,1.886958148,1.67296132,2.878727133,0.989581956,1.139278504,1.536078378,2.057239056,0.286773066,1.588011709,-0.162900026,1.193013681,1.037222024,0.900903305,0.715855666,1.272861464,0.969010135,1.226664792,-0.229543864,0.307987084,-0.505212831,1.87811364,0.861852404,0.277684849,1.40383664,0.076507332,-0.104591407,1.529997764,1.342926213,1.219854314,1.515783971,1.121003284,-0.321759437,-0.392213149,0.06576815,-0.838086712,0.043460494,0.881140381,-0.21859542,1.490151969,1.768983288,0.479591904,0.815493656,0.241992479,1.114829699,0.256293106,-0.856386121,-0.129794064,0.957986158,2.085730513,1.23444224,1.106070224,0.896996862,0.871434993,1.048150669,1.256671474,1.265728648,1.240354722,0.670173432,1.944535665,1.528711572,1.234010219,0.122773632,0.991855868,1.479072643,-0.7330777,-0.369444289,1.075503809,1.192780965,1.206433998
3544,1.934038785,2.449967878,2.242523449,2.126930777,1.716029508,1.533695685,2.49648842,0.645141973,1.26463899,2.384293373,1.401748103,1.922394444,1.967905078,0.315234774,1.504950384,1.159472893,2.520114265,2.465314674,1.667356362,1.988134904,1.186037834,1.171844941,1.219485685,1.759191188,1.786809823,1.270689635,2.785045917,2.420088735,1.499880468,2.133088373,3.365027171,0.753923356,1.669247963,1.587871078,1.595814142,2.839495606,2.102808127,2.167911279,2.85249164,2.74966547,0.781281829,1.66113255,3.012148931,1.542204896,2.360021019,-0.015229222,2.018474056,0.918167854,0.700055272,0.110214347,1.313568157,-2.821639009,1.074303903,-1.266702823,1.941399163,0.09246132,-2.74181244,1.718153203,2.564576968,1.625839737,-0.834051491,-3.513724801,1.982531185,1.046592629,2.153456694,1.955325023,-0.44202763,-1.345182373,-1.11425049,-1.396847089,1.328981652,1.633322065,0.555985716,-0.829280607,1.158588131,0.105305294,1.508607981,1.154675156,0.217222645,1.909836805,-1.421273568,0.981758493,-0.057035594,2.770825483,-1.087875377,2.607854343,1.966283947,0.486721983,0.853054952,1.328907046,0.324282065,0.909203204,1.766995891,0.881718754,0.912845896,-1.260607653,2.820124242,1.506779183,1.819658793,1.553917712,0.946017553,0.453255956,2.008302679,1.787203916,1.155543058
