,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125,PC126,PC127,PC128,PC129,PC130,PC131,PC132,PC133,PC134,PC135,PC136,PC137,PC138,PC139,PC140,PC141,PC142,PC143,PC144,PC145,PC146,PC147,PC148,PC149,PC150,PC151,PC152,PC153,PC154,PC155,PC156,PC157,PC158,PC159,PC160,PC161,PC162,PC163,PC164,PC165,PC166,PC167,PC168,Class
GSM152893,25.72213396,-6.287207623,0.921399931,10.05327984,2.362273004,11.99451467,0.128583379,-0.866269116,-0.646225653,-1.834637509,0.528510311,-2.330965393,-0.067303571,0.771047121,-2.77317367,1.578862113,3.121080787,4.19585617,-0.307615196,-3.189096204,-0.819337894,0.221465057,2.125859041,2.600361262,-0.089019164,3.441581384,0.867839865,-0.679078846,-1.256287178,-0.606512405,-0.010041914,-3.125759171,-3.640339276,-1.152506232,0.702192885,0.770631278,0.209033526,0.428558714,-0.722042177,0.540246587,-2.039434259,0.928365499,-0.563449205,-0.441759288,0.513479165,0.390085776,0.29398553,-0.345092855,-2.713904355,-1.509488471,-1.918950149,0.342204624,-1.308225286,-0.098504094,-1.443732856,-0.388713549,0.852629967,-2.179091764,1.798185185,0.509975187,0.956706809,-2.217919229,-1.749305444,-2.277781214,-0.570806513,-0.074938865,0.468198607,-0.376726778,0.984473482,0.893862332,-0.548488215,0.129843805,-1.314630543,-0.782347985,-0.144795988,-0.815923809,0.265509986,-0.263778619,0.711716322,0.22566035,0.184199522,0.543555941,0.710202288,0.1437924,-0.078718934,1.06100577,-0.629697393,-0.674679555,-1.178649262,-0.245694226,0.608378287,-0.031759592,0.016303357,0.028148817,0.814302367,0.319681472,0.250953882,0.05543348,0.181732841,-0.01773078,-0.006887342,-0.01236391,0.33031245,0.069488276,0.763188845,0.903509871,-0.341622296,0.549613672,0.080037985,-0.340276285,-0.236985071,-0.338721975,-0.591539068,-0.193692227,0.254208925,-0.51954857,-0.106425129,0.154759063,-0.245621993,0.353988042,0.430902504,0.694376225,0.18857646,0.741969829,-0.274730333,0.345766827,-0.063589188,0.379873494,0.183757412,-0.063898871,-0.393076003,0.117218769,-0.456938514,0.335383039,-0.529725642,0.487420706,0.261554991,-0.317002537,-0.092858125,0.04109079,0.045962335,0.243560909,0.14332794,-0.248334146,-0.05360972,0.150595151,0.250563417,-0.370017112,0.072391347,-0.105321448,0.137404696,-0.267590968,0.176002959,-0.270952404,-0.014198707,0.040504787,-0.098493077,-0.051158707,-0.200291558,0.13624442,0.019551691,0.056087592,0.118307664,0.011485624,0.097510303,0.000301256,0.054959033,1.12E-15,Tumor
GSM152894,20.30083483,-1.308031946,0.901120992,4.716390961,0.003111587,10.09829183,1.064566443,-0.252057487,-0.316494435,-1.321708857,-2.592625847,-0.494812213,-0.53079417,-0.604904619,0.511401493,-1.314937908,0.229962764,-0.561403282,-0.690695468,0.472073541,1.207697619,-1.124676389,-0.120885195,1.16518063,-1.175586193,0.034905596,1.177483186,1.197300514,0.167288966,-0.501192991,-1.09482151,1.24314909,0.844324307,0.709278158,1.554627169,0.734456765,0.514319429,-0.342440344,0.252137979,0.569550211,-0.341240466,1.065923804,1.434870695,-3.103355137,0.604115494,-1.753069921,0.60316863,-1.290174347,0.07191475,-0.887758542,1.17479857,-0.589768669,2.584060451,0.632241463,-1.011957851,-0.300910382,-1.580530364,0.588472849,-1.187532345,0.247082188,-2.16885673,0.103491614,-1.055065231,-0.156604204,-0.714211518,-0.628271147,-0.530135592,-1.226959043,-0.841230433,-0.697404928,-1.418777859,-0.033259826,1.230735147,0.504708386,0.047561419,1.108218569,-1.160645031,0.614494447,0.187658215,-1.736633374,-1.285632523,-0.359044976,-0.426933497,-0.713549146,0.682683483,-0.863213916,0.404549905,0.406399215,-0.205785277,0.310029037,-0.539646689,0.272108853,-0.482646374,-0.17023122,-0.418525088,-0.091927183,1.002329239,-0.274645192,0.010211679,-0.113510115,0.161570065,0.501810864,-0.594924158,1.424335093,0.423577329,0.855403407,-0.768734003,-0.606629033,1.976113945,-0.918263114,-0.58097711,0.155953315,0.56516147,0.530797019,-0.435593585,-0.901798093,-0.407671368,-0.750167349,-0.702280086,-0.076994325,-0.449106597,-0.061358474,-0.359379889,-0.102768283,-0.219482847,-0.386200839,0.393075311,-0.025924625,0.112518554,0.530926307,0.014316955,-0.534140903,0.286371521,0.180075736,0.015660156,0.090903462,0.263085239,0.423293302,0.435131949,-0.325394424,-1.095733775,-0.429255398,0.784287514,0.746799462,-0.127640684,-0.808824702,0.055709579,0.038861671,0.512666761,0.072382288,0.333126047,-0.3591392,-0.228026847,0.48418345,-0.409223756,-0.171453303,-0.13162289,-0.12734103,-0.090835406,-0.155148096,-0.148422093,0.183648879,-0.350088273,0.393680304,0.080099045,0.173759005,-0.228466835,3.73E-16,Tumor
GSM152895,23.10472368,-7.642473435,14.80367369,-1.930242803,3.439637301,-2.751501256,-7.905364073,-0.051415919,-0.531627907,-0.607016544,-0.084572735,-4.633138897,2.983554181,-1.592415172,-2.944522149,2.242313069,0.595923206,0.098457926,-2.585103729,3.131119094,0.416869285,1.57454685,-1.581895499,-1.251483368,-0.902694187,-5.976428931,-1.252904004,0.217629771,-1.983664444,2.003225315,-1.386892605,0.019151503,1.40811276,0.991119273,0.266201292,-2.828538563,-3.299503947,-0.2250265,-0.212160078,3.446568966,-0.032541802,0.413782312,-1.365768744,-0.81155082,-1.001650667,0.666100565,-2.268654141,-0.253210171,-3.073637042,0.308637323,-2.58699604,-1.107649274,0.712293581,0.303531559,-1.546202083,-1.423805615,1.290813927,-0.642939827,-1.936824401,0.438051271,1.275012048,-0.225275082,-0.842003064,-0.232424587,0.473944433,-0.652071075,0.436575812,-0.044329571,0.258130246,-1.539813565,-1.365272754,1.319679305,0.151055147,-0.638729864,-0.33208131,-0.017098223,-0.530747262,-0.28861905,0.178572457,-0.776266625,0.625808423,0.110625501,-0.557174466,-0.15760589,0.282452418,0.188521333,0.20756572,-0.048295709,0.39749297,0.90940733,-0.696131979,-1.420473012,0.112527649,0.179075898,-0.006275631,0.138390415,0.580673136,-0.123274216,0.293458902,0.455232492,0.388035035,0.28427214,-0.487032504,-0.307727186,0.592990734,0.03914353,0.027852018,0.385790003,0.021070746,-0.217936829,0.356420786,0.701184963,0.15773826,0.119356813,-0.318985525,-0.211113538,0.160199087,0.571174989,-0.005193759,0.134101381,0.102917573,-0.285690079,0.258744255,-0.154992089,-0.173948769,0.006845996,-0.299947343,-0.366634144,0.290044501,-0.039630961,0.194293159,0.210290477,0.269734019,-0.314752247,-0.210197515,-0.194350691,0.030215118,0.022941141,-0.373113058,0.213825276,0.031145098,0.109666303,-0.093852257,0.249878885,0.030949825,0.074923196,0.035929696,0.096332029,-0.289949001,0.015839732,-0.041358442,-0.026986231,-0.09806887,-0.213303165,0.027486115,-0.116150795,0.157712951,0.101267956,0.238575941,0.127172787,-0.104077706,0.027867729,-0.083582777,-0.110427037,0.017190097,-0.033621838,-0.047982866,1.89E-15,Tumor
GSM152896,21.80732472,-7.676890572,9.787602765,-0.996904077,-1.333797167,-2.935339355,-3.946534823,-0.132780669,-0.806143953,-0.160065086,0.48799962,-1.720833159,2.37929187,-0.971097446,1.618397985,-1.125628612,0.492472961,1.684085441,-3.916771753,-0.459682297,0.532454144,-1.70213132,-1.629457517,1.519019684,1.216190061,-0.896765707,-1.165756398,-1.556303136,-1.681605191,-0.033977665,1.595784373,-2.095736489,0.670794508,-1.087809938,0.096720066,3.541401192,0.886612818,-1.687718628,-1.747854467,1.766418227,-1.788161268,-1.291143614,-0.834763422,-0.32076211,0.138133139,2.176251782,-4.923847544,0.741265124,2.454570726,0.630384638,0.134801561,-0.634086674,0.865758304,-0.437476901,0.495934765,2.180281492,-0.069812787,-0.072840277,1.524624948,-0.518006636,-0.029720343,0.660432841,-0.179795429,1.020124594,0.43559074,1.166222014,0.68232619,-0.852643309,-0.588778968,-0.366513792,-1.043265146,-0.027466793,-0.115627873,1.799933698,-0.255429088,-0.298843423,-0.33507092,-0.360773512,-0.895580434,-0.444813886,-0.578590487,-0.917057296,-1.679036191,-0.164492449,-0.258714641,-0.113849024,0.630193758,-0.628878925,-0.285198396,-0.646153345,0.123309034,1.3307816,-1.221066441,-0.376778377,0.610102049,-0.322694789,0.138292587,-0.183435268,0.170651042,-0.624777264,0.30104914,0.470535312,0.75366535,1.100626302,-0.705194871,-0.454623607,0.518698987,0.086471974,-0.615978444,0.203680465,-0.186387249,-1.254303615,-0.491220876,-0.480166958,-0.080280387,0.702808787,-0.61790692,-1.012100824,-0.1279585,0.490333802,-0.657800526,0.519064286,0.182032759,0.183816664,0.696006569,-0.039135835,0.153482393,0.388290127,-0.315239239,-0.29539242,-0.221450666,-0.373308422,-0.562005898,0.214253638,-0.379194329,-0.115941904,-0.18754446,0.102004175,0.433873525,-0.247239273,0.096382415,-0.375213133,0.130976493,-0.024976007,0.476032977,0.078102421,0.175487214,-0.398119374,0.177646931,-0.033087252,-0.073112218,0.021381419,0.323103256,0.181798992,-0.058145705,0.082292496,-0.113277609,-0.111429942,-0.310240858,0.095743775,0.190477115,0.040474432,0.312612519,0.170885904,-0.091193002,0.079389916,0.063978173,2.50E-15,Tumor
GSM152897,30.50731407,-15.57729051,14.15246739,-2.030648392,1.917102934,-6.732609017,-5.08011611,1.495466077,-0.142581357,0.208759168,-0.366725485,-0.838708647,3.072792711,-0.616735103,-4.839581347,1.934215529,1.994970012,6.157717491,-1.063708965,-3.808619723,-1.472690439,-1.664682999,1.133802035,-0.985851527,-0.652374659,0.786034014,-0.896038943,2.114864585,-3.140137096,0.504670229,2.555221012,-1.467853084,1.550893333,1.391352267,-1.592170325,0.850783209,1.43686071,1.019288987,1.360716463,-0.121724557,-0.811431824,-1.117886213,-0.738630873,0.162803317,1.089313021,-2.222460181,5.1947612,0.026868695,0.501437421,-0.472111933,0.323905291,-0.730224422,0.798799077,-0.476882584,0.311540298,-0.189489407,-0.378344602,0.856592497,1.540059282,-0.890042261,-1.869123217,0.963444109,1.197873959,1.304759904,-0.229772814,1.156393648,-0.888288015,1.910871669,0.549837339,0.723182921,-0.155243619,0.101074514,0.694604047,-0.014827266,0.927002748,-0.015753477,0.674483644,0.71906607,0.554272205,0.287377992,-0.877605961,0.90282662,-0.170442105,-0.003918339,0.118239041,-0.553413888,-0.713312866,0.514305414,0.435967413,0.572688604,0.149024087,0.551319312,0.720032825,0.074310749,-0.934052089,-0.295444717,-0.303988991,0.124144053,-0.30564919,-0.225446997,0.157473821,-0.817292818,0.136620737,0.142985329,0.597572527,-0.767586334,-0.311184733,0.283541973,0.100948684,0.012343057,-0.045276377,0.093485825,-0.314705401,0.051678666,-0.112133379,-0.044717056,0.143271109,-0.113023013,0.268398147,-0.249685811,-0.168001658,-0.230796467,-0.025916896,-0.310046709,-0.124514314,0.121121161,-0.027379809,-0.041388372,-0.298207605,0.326855172,-0.195247622,-0.385904483,0.278098321,-0.165430029,0.360304213,0.152053346,0.275427756,0.125658674,0.128864658,-0.15190985,0.043177478,0.017284378,-0.255921981,-0.138757171,-0.378614041,-0.249846723,-0.249710493,0.047347623,-0.012610431,0.06020765,-0.013878422,0.092381066,0.049210654,0.107436797,0.2020241,0.041412167,0.159468442,0.099750095,-0.079724891,-0.084186993,-0.112326772,0.099415558,-0.212687122,-0.113641678,0.120681008,-0.032934951,0.067846361,1.09E-14,Tumor
GSM152898,21.82276879,-2.337687682,-8.602332593,0.489869475,-5.38156315,-3.606176493,0.373373982,-1.118194875,0.892570965,0.989437934,-0.882375757,-0.22683372,-1.356247348,-0.408021468,1.647256774,-0.127473489,-0.814077616,-2.160654681,-0.847010127,1.865016872,-0.434423257,1.982363317,1.39964579,0.61305514,-2.34564354,0.607750689,0.570291257,-1.439313487,1.892217946,0.83463727,0.480799367,-1.025517655,-0.919233306,1.458953338,0.519382476,0.206845363,-0.555485625,0.551789781,-0.302174811,-0.425657409,-1.78973784,-1.888630353,-0.725996496,-1.699444597,1.704186769,-0.55668109,1.122084451,-1.126080552,-1.336588638,-0.997971252,-0.826315604,0.327747475,-1.251592786,0.700375256,-1.599197049,1.347390661,-0.506874282,-0.752898559,0.408173823,-1.393554313,-2.443379685,-0.881585251,-0.731288574,1.233286648,-0.844920331,1.858926791,-1.447361931,0.659582378,0.56382176,-0.592901175,0.350725917,1.417455023,-0.942558523,-0.155887098,0.703543325,-0.10006788,0.367693595,-1.494369574,0.138514759,1.05398156,1.937404895,0.058889924,-0.655560269,-0.471157309,0.613863661,-1.375495315,1.801074218,0.145205357,0.766044923,0.436592483,-0.815364263,-0.889673561,0.440996848,-0.112036091,-0.020949439,1.346418725,1.285555008,0.704270645,0.479933899,0.277062128,1.37119854,0.974811064,-0.307569064,0.257785109,-0.00697556,-0.063424369,0.122671962,0.480017982,0.224723534,1.056026717,-0.775171154,-0.301075603,-0.817203877,-0.115602971,0.478536971,0.039957453,-0.258340876,0.260031224,1.016756136,-0.317608742,-0.737902504,0.241855739,0.188440501,0.186822779,0.676021005,-0.869170738,-0.702266294,-0.467367845,0.155589374,-0.166066376,-0.01148329,0.519177561,0.34435036,-0.067723388,0.531108646,-0.316168627,-0.509794341,-0.68962297,0.673301088,-1.073833997,0.284831675,-0.08939002,-0.392438681,0.459852948,0.085837292,0.139894283,0.183875437,-0.334927173,0.183641309,0.187475168,-0.561707567,-0.006237889,-0.022614249,0.270656835,0.022522654,-0.056477338,0.008424883,-0.116387814,-0.030567073,-0.11488402,0.056559192,-0.070031875,0.080484763,-0.063088126,-0.075928777,-0.062903824,0.00106153,3.50E-15,Tumor
GSM152899,21.95504209,-3.050557901,-10.14044867,-1.635220599,-3.700042679,-5.075796176,1.315570985,-0.327356087,0.141617203,0.967443003,-0.343322753,-0.624669238,-0.661091353,1.061876181,0.462915842,0.014066936,1.789082439,-1.606966718,-1.338741621,1.441712174,1.272617475,4.002988224,1.325210224,1.448643218,0.071171287,-1.617549451,1.49661221,-1.733155811,-0.789180915,0.51856136,2.048142839,-0.248356515,1.073425589,0.267095365,1.242236354,-1.767011523,-1.131149297,1.398324037,0.187976122,3.528072474,-2.221360559,-0.210907228,2.17816872,-1.659466094,-0.882592653,0.777913734,0.698564856,-2.450070635,0.617986934,-0.73237814,1.856716541,-1.647409895,-1.626735853,-2.369395246,0.035409803,-0.557760253,-0.825745559,-1.838568221,-0.197455795,0.060580929,1.078820184,-0.406414776,0.995878942,-0.183953072,1.056247172,1.131596968,-2.001029752,0.496799159,-0.305928278,1.928833311,1.551728201,-0.287201695,0.480068112,0.885440004,-1.027950984,-0.218424427,0.151645529,-0.12984445,-1.278381122,-1.064828628,-0.137019103,-0.374021922,0.242539619,-1.368284633,-1.237206784,0.861231125,-0.479583104,-0.734160703,0.49532662,-0.500119775,1.182741045,0.33906284,1.630780263,0.61804621,0.306969279,-0.557117825,-0.325873716,0.884739189,0.141297011,-0.721335542,-0.272927184,-0.640962966,-1.088277181,0.092435218,1.215168814,-0.627644416,-0.125061447,-0.729648649,-0.140468982,-0.781011308,0.28722969,0.074601306,-0.320390184,0.044070792,0.461040684,0.529478474,-0.280676003,-0.187795861,-0.322457774,-0.063876746,-0.180523236,0.179219231,-0.102409853,0.047010107,0.439858634,0.433038881,0.151985085,0.374656627,-0.425715343,-0.008529184,0.174597188,-0.539849312,0.329238961,0.010834989,-0.426284925,0.435944745,0.194920052,0.631737989,-0.033157221,0.301380206,0.070598378,0.25606139,0.587357573,-0.090829771,-0.422508279,-0.01832052,-0.051319239,0.273694168,0.204552502,-0.376341355,0.069607993,-0.142088014,-0.196045418,0.007501311,-0.353432454,-0.17125327,-0.09056232,-0.304591837,0.213037681,-0.006276486,-0.198328938,-0.144518117,0.29522043,-0.072803986,0.04776649,-0.060674833,-0.007492233,3.50E-15,Tumor
GSM152900,22.2584307,-4.979126227,-10.71531637,-0.601913395,-0.482648059,-5.516812572,-1.379866895,0.275008623,-0.620762485,0.34748724,1.56631758,-1.686958603,0.855208249,3.652056989,1.540019041,0.981167551,1.133536626,-1.628236468,-3.978185039,1.355275941,1.0230255,4.693222717,1.722145104,2.338374514,1.572125703,1.634662437,0.778918069,-1.327020878,-3.232844996,1.510518762,-1.070756708,-0.686957774,-2.140250533,-1.42248926,0.048137995,0.299912017,-1.412596334,0.692746833,-0.042619344,-1.543690036,-1.237603867,-0.836081224,0.308080654,-0.355044197,0.018070229,-1.048088857,-0.079693432,1.365467306,-0.816052698,0.567571959,-0.435382874,-0.316291504,1.627340879,1.795284724,1.650970088,0.048895528,0.234773302,2.688595512,0.647686992,-0.792245351,0.633904018,0.105665522,2.56742619,-1.919861606,-1.163362003,-1.841504292,1.06542352,2.219887076,-0.206136202,-1.559979686,-1.277860023,-0.970118655,0.717135887,0.386270683,0.079322845,0.76337569,0.343240575,-0.367713901,0.123241546,0.778862456,-0.051942559,-0.65414999,0.955092629,-0.496723478,-0.764135611,-0.887059076,-1.23673221,0.606113886,-0.574881859,-0.52720085,-0.533521133,0.460742452,-1.386980027,-0.443637973,0.147877758,-1.209706566,-0.264653052,-0.693055755,0.972783107,0.010945173,0.829693103,0.781874402,0.07878804,-0.419836396,-0.559163258,0.10709701,-0.537457395,-0.147343178,-0.101548752,-0.629201499,0.332437342,0.040447355,0.36656666,-0.104165745,0.555688634,0.116188155,0.6241431,0.062189382,0.502440365,-0.109424435,-0.119750953,-0.404913046,0.533462806,-0.188888573,-0.552479268,-0.245751896,0.01287661,-0.17642009,0.627790451,0.103311227,0.399377081,0.035231869,0.807617391,0.557564252,-0.111281364,0.096243253,0.379370684,-0.083014398,-0.087640068,-0.307083518,-0.060745484,0.105005296,-0.029912864,-0.167274653,-0.082919858,-0.389879911,0.103517424,0.319955743,0.225245262,0.211316634,0.083099661,-0.017411759,-0.083191413,-0.193487302,0.07640027,0.163961267,-0.333882818,-0.281637966,0.090290644,-0.059462244,0.173152762,0.216139539,0.128808083,0.157106706,0.153544338,-0.013371605,0.00952243,-3.28E-15,Tumor
GSM152901,16.67154928,-2.399564247,-10.6232788,1.724769939,-5.136471361,-2.633969156,-2.484577561,-2.345509822,-2.098339257,2.476782251,-0.296597408,-0.320910618,1.478868684,0.339499052,-1.878987594,1.526598642,0.719249699,2.190104549,0.299042946,-0.90768717,2.700351219,-2.199013867,-0.047179257,1.061720345,0.386022559,1.113065866,-1.774097614,-0.084608485,-0.028901865,-0.314929135,-0.838024752,0.963212164,1.902014722,0.528458247,1.445523446,1.315967413,1.150444907,1.182792756,-0.837635865,1.185354176,2.06455367,0.33158714,0.35919267,0.008982178,-0.74049798,-1.758231648,-0.777970222,-2.351174932,-0.225816926,2.009467173,-0.209939227,0.400415463,-0.271131899,0.256270902,-0.806548652,-0.087974024,0.695902173,1.273206349,-0.409823437,0.582299037,0.593002124,-0.009798431,0.645492387,-0.833280177,-0.340188832,1.840752691,0.2654848,-1.935177264,1.297459803,-1.201314446,-1.161752333,-2.248499681,1.174598664,-0.489268646,1.444802277,0.106055796,-0.845123087,0.762756177,-2.105343251,-1.118502118,2.119834438,1.636129667,0.189061615,1.446733609,-0.815098769,-0.211445857,-0.185266448,-0.326714391,-0.554477734,-0.576435786,-0.325325993,-0.420886716,0.471590572,-1.39989687,-0.82641278,-0.566652049,0.138719227,0.32091472,0.264439699,-0.072747847,-0.127416086,-0.928337237,-0.369448534,-0.803955379,-0.273796218,0.643369838,0.49503399,-0.849763289,0.451893833,-0.039161503,0.088108156,-0.427959543,0.235543857,-1.277356672,0.881232795,-0.138707311,0.175257634,0.543942671,0.598825214,-0.273379595,0.063888536,-0.028943543,-0.704931813,0.281306231,0.488922696,0.306037539,-0.002036444,-0.247475553,-0.114084685,0.321342868,-0.123567188,0.406954268,-0.479086388,-0.421747391,-0.022064166,-0.196993876,0.214170197,0.042656028,-0.461369849,0.194249782,0.114724435,0.082728528,-0.39923621,-0.049363625,0.735240031,-0.286133738,0.030025767,-0.498649438,-0.124385192,-0.259415824,-0.62167688,-0.256421332,-0.000329913,0.433290454,0.047073279,-0.417474697,-0.302258311,0.115092075,-0.326662266,-0.450387386,-0.05778804,-0.123411213,-0.203117303,-0.271289336,0.089300145,0.061938058,0.203976625,2.79E-15,Tumor
GSM152902,24.8553425,-2.499178844,-15.58977516,1.663999031,-2.896769667,-4.90889808,-3.038059238,-1.21825411,-0.851408739,-0.417812387,2.027364985,-4.105730254,2.631921709,0.790422917,-0.804052097,0.493161351,0.512692697,2.832750407,0.729367146,1.268184002,-1.854142718,1.69207679,-2.18564128,-0.820601165,2.047017403,0.486878668,0.938437079,0.382495708,1.998085785,-2.979272528,-0.779868966,-1.173754702,-1.8047117,-2.199170842,-0.453299941,-0.547178714,-0.910344638,-0.450451826,0.695957132,-1.479227944,-0.548409232,-1.595218661,0.607020866,-1.931769679,-0.698066107,0.319443276,-1.308368743,0.252713253,0.747601431,1.236716781,-0.880289452,2.590062894,0.515936726,-2.259880981,-0.626302523,-2.404180828,-1.282696308,0.56836614,-0.65618937,0.626241651,-1.408883816,0.225482387,-0.657809431,2.477164592,0.426239339,-0.157218371,0.276829344,0.712639579,-0.485579153,0.282339273,-0.16198185,0.52330208,1.222624094,-0.570453162,0.766836324,0.007723136,-1.091203452,0.693757411,-0.417172632,-0.906487239,-0.562583911,-0.332604563,-0.924015496,0.662263342,0.30972778,0.275821493,0.59741742,-0.662305111,-0.099079026,-0.37946606,-0.70907668,1.020909306,-0.018833752,0.075266385,0.834515651,1.304657406,0.572283674,0.249534761,-1.983210673,0.554513239,-0.798156357,-0.441023472,0.831839178,-0.397856492,-0.34601612,-0.704867688,-0.448596893,-0.357088025,-0.177507104,-0.242670828,-0.247099121,0.812774828,-0.134737399,0.122805494,-1.063122576,-0.603897938,0.243464457,0.246623099,-0.037975616,-0.848816428,-0.101863979,0.154629933,0.116564705,0.605531892,-0.53222231,0.02475806,-0.164796721,0.340614401,0.660413882,0.342620075,-0.446345053,0.049066027,0.100551635,0.424508546,0.164241015,0.1417816,0.275056753,0.155347609,-0.115885039,0.339894303,-0.053101954,0.266483056,-0.233243624,-0.156226967,-0.218680518,0.300129804,-0.22461612,-0.417462141,-0.336956252,0.416738244,0.487384008,0.097324243,-0.084806405,-0.464941462,0.364592104,0.098741533,0.226207449,0.240863697,-0.162162657,0.1682739,-0.255229043,-0.158696717,0.03209487,0.148254139,-0.142135641,0.015441244,0.14212865,7.80E-15,Tumor
